t_s,n_m,e_m,alt_m,yaw_deg
22.52731619984843,-0.007,-0.266,11.857,0.29
22.641017199959606,-0.007,-0.267,11.984,0.25
22.75715239997953,-0.007,-0.267,12.111,0.28
22.86250209994614,-0.007,-0.268,12.238,0.23
22.96413840004243,-0.007,-0.268,12.366,0.26
23.065531000029296,-0.007,-0.269,12.495,0.22
23.18395680002868,-0.007,-0.27,12.625,0.26
23.297440700000152,-0.008,-0.27,12.755,0.23
23.49904639995657,-0.008,-0.271,12.952,0.26
23.599878399865702,-0.008,-0.272,13.083,0.3
23.700897099915892,-0.008,-0.272,13.216,0.29
23.801516599953175,-0.008,-0.273,13.349,0.32
23.90244959993288,-0.008,-0.273,13.483,0.29
24.016921099973843,-0.009,-0.274,13.617,0.31
24.132459699874744,-0.009,-0.274,13.752,0.28
24.246295499848202,-0.009,-0.275,13.888,0.3
24.36127149988897,-0.009,-0.275,14.024,0.27
24.477201499976218,-0.009,-0.276,14.161,0.29
24.591700999997556,-0.009,-0.276,14.299,0.26
24.706421499839053,-0.01,-0.277,14.437,0.34
24.817388199968264,-0.01,-0.277,14.575,0.99
24.91796900006011,-0.01,-0.278,14.714,2.85
25.019303999841213,-0.01,-0.278,14.854,5.92
25.120274199871346,-0.01,-0.279,14.994,10.19
25.221234600059688,-0.01,-0.279,15.134,15.15
25.324941899860278,-0.01,-0.28,15.273,20.34
25.427765500033274,-0.009,-0.281,15.413,25.1
25.532650399953127,-0.009,-0.282,15.552,29.22
25.736446700058877,-0.009,-0.282,15.762,33.62
25.83790239994414,-0.009,-0.283,15.903,35.05
25.93927860003896,-0.009,-0.283,16.045,35.15
26.039900499861687,-0.009,-0.282,16.187,34.26
26.142251000041142,-0.009,-0.281,16.329,32.84
26.243202100042254,-0.008,-0.279,16.47,31.38
26.346948999911547,-0.007,-0.276,16.611,30.39
26.551862200023606,-0.004,-0.27,16.821,30.19
26.658654199913144,-0.0,-0.264,16.961,31.0
26.759815899888054,0.004,-0.257,17.1,32.26
26.861466999864206,0.01,-0.249,17.238,33.82
26.96249799989164,0.016,-0.239,17.376,35.19
27.063796299975365,0.024,-0.228,17.512,36.37
27.16645779996179,0.032,-0.216,17.648,37.12
27.270239199977368,0.041,-0.203,17.783,37.55
27.384519799845293,0.051,-0.188,17.918,37.52
27.499237600015476,0.061,-0.173,18.051,37.27
27.61427289992571,0.072,-0.157,18.184,36.85
27.72832729993388,0.084,-0.14,18.316,36.53
27.844979400048032,0.097,-0.121,18.447,36.33
27.958796199876815,0.111,-0.102,18.577,36.46
28.072460899828002,0.125,-0.082,18.707,36.8
28.18738040002063,0.14,-0.061,18.835,37.39
28.291444999864325,0.156,-0.039,18.963,38.04
28.392518299864605,0.173,-0.015,19.089,38.74
28.599499099887908,0.2,0.021,19.277,39.58
28.70051610004157,0.219,0.047,19.401,39.89
28.803929900052026,0.238,0.074,19.524,40.08
28.90602290001698,0.259,0.101,19.647,40.05
29.00734049989842,0.279,0.13,19.768,39.98
29.20906040002592,0.312,0.174,19.948,39.78
29.31166090001352,0.335,0.205,20.067,39.72
29.41507969982922,0.359,0.236,20.184,39.72
29.517728899838403,0.395,0.285,20.359,39.87
29.621532999910414,0.421,0.318,20.474,40.12
29.827445699833333,0.46,0.37,20.645,40.48
29.93170590000227,0.487,0.405,20.758,40.73
30.038664099993184,0.515,0.441,20.869,40.96
30.139864899916574,0.543,0.478,20.979,41.11
30.24095440004021,0.572,0.516,21.089,41.21
30.343569200020283,0.602,0.554,21.197,41.21
30.444450999842957,0.632,0.594,21.304,41.18
30.545742499874905,0.663,0.633,21.41,41.12
30.648923099972308,0.695,0.674,21.515,41.1
30.76469279988669,0.727,0.715,21.619,41.09
30.88064969982952,0.76,0.757,21.722,41.16
30.995165399974212,0.794,0.799,21.823,41.22
31.111353300046176,0.828,0.843,21.924,41.37
31.225086400052533,0.862,0.886,22.023,41.47
31.339563600020483,0.898,0.931,22.121,41.64
31.454100699862465,0.933,0.976,22.218,41.72
31.566560999955982,0.97,1.021,22.314,41.84
31.67013800004497,1.007,1.067,22.409,41.88
31.771856299834326,1.044,1.114,22.502,41.96
31.875630999915302,1.082,1.161,22.594,41.95
31.978054499952123,1.121,1.209,22.685,42.01
32.09451789990999,1.16,1.258,22.775,42.0
32.20883769984357,1.199,1.306,22.864,42.08
32.32395979994908,1.239,1.356,22.951,42.1
32.43911919998936,1.28,1.406,23.038,42.22
32.55264579993673,1.321,1.456,23.122,42.28
32.666397699853405,1.362,1.507,23.206,42.42
32.78334870003164,1.404,1.559,23.289,42.47
32.896030499832705,1.447,1.61,23.37,42.59
33.00051389983855,1.49,1.663,23.45,42.61
33.105075399857014,1.533,1.716,23.528,42.69
33.20600080001168,1.577,1.769,23.606,42.68
33.3081714999862,1.621,1.823,23.682,42.73
33.409206399926916,1.666,1.877,23.757,42.7
33.513122600037605,1.711,1.931,23.83,42.74
33.61607109988108,1.756,1.986,23.903,42.75
33.73141220002435,1.802,2.042,23.974,42.85
33.845572700025514,1.848,2.097,24.043,42.91
33.95954929990694,1.895,2.153,24.112,43.04
34.073085099924356,1.942,2.21,24.179,43.11
34.18880859995261,1.989,2.267,24.245,43.21
34.302772799972445,2.037,2.324,24.309,43.25
34.41717719985172,2.085,2.381,24.372,43.31
34.53129409998655,2.134,2.44,24.434,43.32
34.63948570005596,2.183,2.498,24.495,43.36
34.74053579987958,2.232,2.556,24.554,43.36
34.842205699998885,2.281,2.615,24.612,43.39
34.945266199996695,2.331,2.674,24.668,43.4
35.04702689987607,2.381,2.734,24.723,43.43
35.16262959991582,2.431,2.793,24.777,43.46
35.27757539995946,2.482,2.853,24.829,43.5
35.39215119997971,2.533,2.914,24.881,43.54
35.59348869998939,2.61,3.005,24.955,43.59
35.694691699929535,2.662,3.066,25.002,43.67
35.79603089997545,2.714,3.127,25.049,43.68
35.911528799915686,2.792,3.219,25.116,43.75
36.02698209998198,2.845,3.281,25.159,43.78
36.140875099925324,2.898,3.343,25.2,43.79
36.25736719998531,2.951,3.405,25.24,43.83
36.37106249993667,3.005,3.468,25.279,43.84
36.58043079986237,3.085,3.562,25.335,43.9
36.68279999983497,3.139,3.625,25.37,43.91
36.785036799963564,3.193,3.688,25.404,43.97
36.88652389985509,3.248,3.751,25.437,43.99
36.99106929986738,3.302,3.814,25.468,44.06
37.09261010005139,3.357,3.878,25.498,44.08
37.207789700012654,3.44,3.974,25.54,44.15
37.323193500051275,3.495,4.038,25.566,44.23
37.436289799865335,3.55,4.102,25.591,44.23
37.55110969999805,3.606,4.166,25.615,44.28
37.66429179999977,3.662,4.231,25.637,44.25
37.77822019997984,3.718,4.296,25.657,44.28
37.89155020006001,3.774,4.36,25.677,44.24
38.00492780003697,3.83,4.425,25.695,44.27
38.113753699930385,3.886,4.49,25.711,44.24
38.21559579996392,3.943,4.555,25.726,44.28
38.31615179986693,4.0,4.62,25.74,44.27
38.420151700032875,4.057,4.686,25.752,44.33
38.62615279993042,4.142,4.784,25.768,44.36
38.72798889991827,4.199,4.849,25.777,44.39
38.831136299995705,4.256,4.915,25.784,44.42
38.932402399834245,4.314,4.98,25.79,44.44
39.03551990003325,4.371,5.046,25.794,44.47
39.13709979993291,4.429,5.112,25.797,44.48
39.2417615999002,4.486,5.178,25.799,44.51
39.34513229993172,4.544,5.244,25.799,44.51
39.448217999888584,4.602,5.31,25.798,44.55
39.56182199995965,4.66,5.375,25.795,44.55
39.67629259987734,4.718,5.441,25.791,44.6
39.79045049985871,4.776,5.507,25.786,44.6
39.907336900010705,4.834,5.574,25.779,44.66
40.02686439990066,4.892,5.64,25.771,44.66
40.14079690002836,4.95,5.706,25.761,44.71
40.25901549984701,5.009,5.772,25.75,44.7
40.36643659998663,5.067,5.838,25.737,44.73
40.470646400004625,5.125,5.904,25.723,44.7
40.573055000044405,5.184,5.97,25.708,44.73
40.676242699846625,5.242,6.037,25.691,44.7
40.87837990000844,5.301,6.103,25.673,44.75
40.98238529986702,5.359,6.169,25.653,44.74
41.0866359998472,5.418,6.235,25.632,44.81
41.1886592998635,5.477,6.301,25.61,44.81
41.29123930004425,5.535,6.367,25.586,44.89
41.39245559996925,5.594,6.433,25.561,44.89
41.49537039990537,5.653,6.499,25.534,44.95
41.597714100033045,5.711,6.565,25.506,44.94
41.710969700012356,5.77,6.631,25.477,44.99
41.825115900021046,5.829,6.697,25.446,44.97
41.9397984999232,5.887,6.763,25.414,45.03
42.05568689992651,5.946,6.829,25.38,45.02
42.168689199956134,6.005,6.895,25.346,45.08
42.28308239998296,6.063,6.961,25.309,45.07
42.40069679985754,6.122,7.026,25.272,45.12
42.515090599888936,6.181,7.092,25.232,45.11
42.61917249998078,6.239,7.158,25.192,45.17
42.72402269998565,6.298,7.224,25.15,45.16
42.825414299964905,6.356,7.289,25.107,45.21
42.94059679983184,6.415,7.354,25.063,45.19
43.05488259997219,6.473,7.42,25.017,45.22
43.170967399841174,6.532,7.485,24.969,45.18
43.28631759993732,6.59,7.55,24.921,45.2
43.40054879989475,6.649,7.616,24.871,45.17
43.5151575000491,6.707,7.68,24.82,45.19
43.628792699892074,6.766,7.746,24.767,45.17
43.74225159990601,6.824,7.81,24.713,45.2
43.84900899999775,6.882,7.875,24.658,45.2
43.95225899992511,6.94,7.94,24.601,45.23
44.055104499915615,6.999,8.005,24.543,45.23
44.17150209983811,7.057,8.069,24.484,45.26
44.28765089996159,7.115,8.134,24.423,45.27
44.40498949983157,7.173,8.198,24.361,45.28
44.519593299832195,7.23,8.262,24.298,45.28
44.63458039984107,7.288,8.326,24.233,45.28
44.75127139990218,7.346,8.39,24.167,45.28
44.86427449993789,7.404,8.454,24.1,45.28
44.976188799832016,7.461,8.518,24.032,45.3
45.07843689993024,7.519,8.582,23.962,45.32
45.193626899970695,7.576,8.646,23.891,45.36
45.39467419986613,7.663,8.741,23.782,45.39
45.49571030004881,7.72,8.804,23.708,45.44
45.596627899911255,7.777,8.867,23.632,45.42
45.69732499984093,7.834,8.93,23.555,45.46
45.798154399963096,7.891,8.993,23.477,45.42
45.913512099999934,7.948,9.056,23.398,45.44
46.02997909998521,8.005,9.119,23.318,45.41
46.14314919989556,8.062,9.181,23.236,45.44
46.25697540002875,8.119,9.244,23.153,45.44
46.371649799868464,8.175,9.306,23.069,45.49
46.486264399951324,8.232,9.368,22.984,45.5
46.60050519998185,8.288,9.43,22.897,45.55
46.71369670005515,8.344,9.492,22.809,45.54
46.81828300002962,8.401,9.554,22.72,45.56
46.92336119990796,8.457,9.616,22.63,45.54
47.03751299995929,8.513,9.677,22.539,45.55
47.15101989987306,8.569,9.739,22.446,45.54
47.267392499838024,8.625,9.8,22.353,45.56
47.38030650001019,8.68,9.861,22.258,45.58
47.49501760001294,8.736,9.922,22.162,45.62
47.60940389987081,8.791,9.983,22.065,45.66
47.72105129994452,8.847,10.044,21.966,45.69
47.832761199912056,8.902,10.104,21.867,45.71
47.943042299943045,8.957,10.165,21.766,45.71
48.04490750003606,9.012,10.225,21.665,45.71
48.148063799832016,9.067,10.285,21.562,45.7
48.25128689990379,9.122,10.345,21.458,45.71
48.3668342998717,9.177,10.405,21.353,45.71
48.48274019989185,9.232,10.465,21.247,45.74
48.59543039998971,9.286,10.524,21.141,45.77
48.7084629999008,9.341,10.584,21.032,45.84
48.8223418998532,9.395,10.643,20.923,45.87
48.93443699995987,9.449,10.702,20.813,45.93
49.0461573000066,9.503,10.761,20.702,45.94
49.157894499832764,9.557,10.82,20.59,45.98
49.27029410004616,9.611,10.878,20.477,45.96
49.37740929983556,9.664,10.937,20.363,45.97
49.481522999936715,9.718,10.995,20.248,45.94
49.5831196999643,9.771,11.053,20.132,45.97
49.68683649995364,9.825,11.111,20.015,45.95
49.80148939997889,9.878,11.169,19.897,46.01
49.92036910005845,9.931,11.227,19.778,46.01
50.041142700007185,9.984,11.284,19.658,46.08
50.24268519994803,10.063,11.37,19.476,46.11
50.343508899910375,10.116,11.427,19.354,46.15
50.44465800002217,10.168,11.484,19.231,46.16
50.559687400003895,10.221,11.541,19.107,46.19
50.67472709994763,10.273,11.598,18.982,46.21
50.79026909987442,10.325,11.654,18.856,46.22
50.90544750005938,10.377,11.711,18.73,46.24
51.01778029999696,10.429,11.767,18.602,46.25
51.12058679992333,10.481,11.823,18.474,46.25
51.22140489984304,10.532,11.879,18.345,46.23
51.32831889996305,10.584,11.934,18.215,46.23
51.44253459991887,10.635,11.99,18.084,46.21
51.559249399928376,10.686,12.045,17.952,46.22
51.67357819993049,10.738,12.1,17.82,46.2
51.79039039998315,10.788,12.156,17.687,46.21
51.90429469989613,10.839,12.21,17.553,46.2
52.01605789992027,10.89,12.265,17.418,46.24
52.13084760005586,10.941,12.32,17.282,46.24
52.24570759991184,10.991,12.374,17.146,46.29
52.35083799995482,11.041,12.428,17.009,46.29
52.45357899996452,11.092,12.482,16.871,46.33
52.55869790003635,11.142,12.536,16.733,46.31
52.65995200001635,11.191,12.59,16.594,46.34
52.77574479999021,11.241,12.644,16.454,46.3
52.89124200004153,11.291,12.697,16.314,46.33
53.00457059987821,11.34,12.75,16.172,46.3
53.118642299901694,11.39,12.803,16.031,46.35
53.23510739998892,11.439,12.856,15.888,46.33
53.349720999831334,11.488,12.909,15.745,46.38
53.46162349986844,11.537,12.962,15.601,46.37
53.578091099858284,11.586,13.014,15.457,46.41
53.685767399845645,11.634,13.066,15.312,46.39
53.786886899964884,11.683,13.118,15.167,46.43
53.901522299973294,11.731,13.17,15.021,46.4
54.01520679984242,11.78,13.222,14.874,46.45
54.128911999985576,11.828,13.274,14.727,46.42
54.243411999894306,11.876,13.325,14.58,46.46
54.35853959992528,11.924,13.377,14.432,46.42
54.47190049989149,11.971,13.428,14.283,46.46
54.58712069992907,12.019,13.479,14.134,46.43
54.70319809997454,12.066,13.529,13.985,46.48
54.81367369997315,12.114,13.58,13.835,46.46
54.915881199995056,12.161,13.63,13.684,46.52
55.01975529990159,12.208,13.681,13.533,46.52
55.13399869995192,12.255,13.731,13.382,46.58
55.24930049991235,12.302,13.781,13.23,46.58
55.36663779988885,12.348,13.831,13.078,46.62
55.481540999840945,12.395,13.881,12.925,46.6
55.59704659995623,12.441,13.93,12.772,46.63
55.71190460002981,12.488,13.98,12.619,46.61
55.82492699986324,12.534,14.029,12.465,46.63
55.93789379997179,12.58,14.078,12.311,46.61
56.04492529993877,12.626,14.127,12.156,46.63
56.14837479987182,12.671,14.176,12.002,46.63
56.252333499956876,12.717,14.224,11.846,46.66
56.36721339984797,12.762,14.273,11.691,46.68
56.48225730005652,12.808,14.321,11.535,46.71
56.59628539998084,12.853,14.369,11.379,46.73
56.70969459996559,12.898,14.417,11.223,46.75
56.82346149999648,12.943,14.465,11.066,46.76
56.935857999837026,12.988,14.513,10.91,46.76
57.04889520001598,13.033,14.56,10.752,46.78
57.16277329996228,13.077,14.607,10.595,46.78
57.277558099944144,13.122,14.655,10.438,46.8
57.37807710003108,13.166,14.702,10.28,46.8
57.48043389990926,13.21,14.749,10.122,46.81
57.58376119984314,13.254,14.795,9.964,46.82
57.68859330005944,13.298,14.842,9.806,46.87
57.78951040003449,13.342,14.888,9.648,46.89
57.904060299973935,13.386,14.935,9.49,46.95
58.018352600047365,13.429,14.981,9.331,46.97
58.13195349997841,13.473,15.027,9.172,47.02
58.24621029989794,13.516,15.073,9.014,47.01
58.36067990004085,13.559,15.118,8.855,47.05
58.474570399848744,13.602,15.164,8.696,47.03
58.68860120000318,13.667,15.232,8.458,47.05
58.80369059997611,13.71,15.277,8.299,47.03
58.914888999890536,13.752,15.322,8.14,47.06
59.017497800057754,13.795,15.367,7.981,47.07
59.11988590005785,13.837,15.412,7.822,47.12
59.22342289984226,13.879,15.456,7.663,47.15
59.325614699861035,13.922,15.501,7.504,47.21
59.42758190003224,13.964,15.545,7.346,47.24
59.53265559999272,14.006,15.589,7.187,47.26
59.63383559999056,14.047,15.633,7.028,47.25
59.734801599988714,14.089,15.677,6.87,47.23
59.83606339991093,14.131,15.721,6.712,47.21
59.956921600038186,14.172,15.764,6.553,47.19
60.076027899980545,14.213,15.808,6.395,47.17
60.188315999927,14.255,15.851,6.238,47.17
60.30107339983806,14.296,15.895,6.08,47.18
60.4154749000445,14.337,15.937,5.922,47.19
60.52969680004753,14.378,15.98,5.765,47.23
60.64410819998011,14.418,16.023,5.608,47.25
60.761901000048965,14.459,16.066,5.451,47.29
60.86303670005873,14.5,16.108,5.295,47.28
60.96392919984646,14.54,16.151,5.139,47.29
61.16909059998579,14.58,16.193,4.983,47.26
61.271258200053126,14.62,16.235,4.827,47.27
61.374099700013176,14.661,16.277,4.672,47.24
61.47794929984957,14.7,16.319,4.516,47.26
61.580349899828434,14.74,16.36,4.362,47.24
61.68099609995261,14.78,16.402,4.207,47.27
61.781909900018945,14.82,16.443,4.053,47.26
61.88687719986774,14.859,16.485,3.899,47.3
61.988979700021446,14.899,16.526,3.746,47.29
62.09356869990006,14.938,16.567,3.593,47.34
62.20789629989304,14.977,16.608,3.44,47.31
62.32282789982855,15.016,16.648,3.288,47.35
62.437545999884605,15.055,16.689,3.136,47.31
62.552310899831355,15.094,16.73,2.985,47.35
62.667148399865255,15.133,16.77,2.834,47.31
62.78070740005933,15.171,16.81,2.684,47.36
62.896406800020486,15.21,16.85,2.534,47.34
63.01141129992902,15.248,16.89,2.384,47.41
63.117108499864116,15.287,16.93,2.236,47.4
63.22043549991213,15.325,16.97,2.087,47.47
63.321710099931806,15.363,17.01,1.939,47.45
63.424272699980065,15.401,17.049,1.792,47.5
63.5274849999696,15.439,17.088,1.646,47.46
