t_s,n_m,e_m,alt_m,yaw_deg
9.312442699912935,-0.001,-0.132,0.891,0.11
9.419220299925655,-0.001,-0.134,0.932,0.13
9.62088489998132,-0.001,-0.136,0.974,0.11
9.72205980005674,-0.001,-0.138,1.017,0.11
9.928776599932462,-0.001,-0.14,1.06,0.08
10.029459499986842,-0.001,-0.143,1.104,0.08
10.130877499934286,-0.001,-0.145,1.149,0.04
10.333103999961168,-0.001,-0.147,1.194,0.06
10.434519300004467,-0.001,-0.149,1.24,0.04
10.638850399991497,-0.001,-0.151,1.286,0.06
10.74117140006274,-0.001,-0.153,1.334,0.03
10.841904599918053,-0.001,-0.156,1.381,0.05
11.046899100067094,-0.001,-0.158,1.43,0.0
11.149678000016138,-0.001,-0.16,1.479,0.04
11.350945899961516,-0.002,-0.162,1.529,0.03
11.45771270012483,-0.002,-0.164,1.579,0.05
11.660432300064713,-0.002,-0.166,1.631,0.05
11.76099930005148,-0.002,-0.168,1.682,0.08
11.863220599945635,-0.002,-0.17,1.735,0.06
12.069446099922061,-0.002,-0.172,1.788,0.09
12.169794500106946,-0.002,-0.174,1.842,0.06
12.37266659992747,-0.002,-0.176,1.896,0.07
12.4749068999663,-0.003,-0.177,1.951,0.04
12.575984100112692,-0.003,-0.179,2.006,0.06
12.781228699954227,-0.003,-0.181,2.063,0.04
12.88197569991462,-0.003,-0.183,2.12,0.04
13.08693280001171,-0.003,-0.185,2.177,0.02
13.187910000095144,-0.003,-0.187,2.236,0.03
13.394662600010633,-0.003,-0.189,2.294,0.01
13.49589110002853,-0.003,-0.19,2.354,0.03
13.596577299991623,-0.004,-0.192,2.414,0.02
13.799117299960926,-0.004,-0.194,2.475,0.03
13.9021836000029,-0.004,-0.196,2.536,0.03
14.106086699990556,-0.004,-0.197,2.598,0.04
14.209378200117499,-0.005,-0.199,2.661,0.02
14.323120299959555,-0.005,-0.201,2.725,0.03
14.52426670002751,-0.005,-0.202,2.789,0.01
14.625038400059566,-0.005,-0.204,2.853,0.03
14.826118800090626,-0.005,-0.206,2.919,0.03
14.926836299942806,-0.006,-0.207,2.985,0.04
15.127809500088915,-0.006,-0.209,3.051,0.03
15.228372599929571,-0.006,-0.21,3.119,0.04
15.33976410003379,-0.006,-0.212,3.187,0.03
15.541218200000003,-0.006,-0.214,3.255,0.0
15.641931399935856,-0.007,-0.215,3.324,0.03
15.843067599926144,-0.007,-0.217,3.394,0.0
15.944193399976939,-0.007,-0.218,3.465,0.04
16.14876090013422,-0.007,-0.22,3.536,0.04
16.24931970005855,-0.008,-0.221,3.608,0.06
16.350169100100175,-0.008,-0.223,3.68,0.05
16.552978300023824,-0.008,-0.224,3.753,0.06
16.65882260003127,-0.008,-0.225,3.827,0.05
16.860026699956506,-0.009,-0.227,3.901,0.05
16.963448400143534,-0.009,-0.228,3.976,0.04
17.169869600096717,-0.009,-0.23,4.052,0.04
17.2707412999589,-0.009,-0.231,4.128,0.0
17.382462300127372,-0.01,-0.232,4.205,0.0
17.58349100011401,-0.01,-0.234,4.283,0.0
17.68404610012658,-0.01,-0.235,4.361,0.0
17.886105200042948,-0.01,-0.236,4.44,0.0
17.986807900015265,-0.01,-0.238,4.52,0.0
18.09991510002874,-0.011,-0.239,4.6,0.0
18.30069650011137,-0.011,-0.24,4.681,0.0
18.401819300139323,-0.011,-0.242,4.762,0.0
18.603155200136825,-0.011,-0.243,4.845,0.0
18.703940300038084,-0.012,-0.244,4.927,0.0
18.90672790003009,-0.012,-0.246,5.011,0.0
19.00847449991852,-0.012,-0.247,5.095,-0.04
19.11920730001293,-0.012,-0.248,5.18,0.0
19.31980810011737,-0.013,-0.249,5.265,-0.04
19.420678399968892,-0.013,-0.25,5.351,0.0
19.62166679999791,-0.013,-0.251,5.438,-0.04
19.722291300073266,-0.013,-0.253,5.525,0.0
19.926436299923807,-0.014,-0.254,5.613,0.0
20.027064100140706,-0.014,-0.255,5.702,0.04
20.137774100061506,-0.014,-0.256,5.791,0.04
20.339069199981168,-0.014,-0.257,5.881,0.07
20.439840800128877,-0.015,-0.258,5.971,0.06
20.640796500025317,-0.015,-0.259,6.062,0.08
20.74152350006625,-0.015,-0.261,6.154,0.05
20.94242179999128,-0.015,-0.262,6.247,0.07
21.04321189993061,-0.016,-0.263,6.34,0.04
21.24891610001214,-0.016,-0.264,6.434,0.05
21.35011010011658,-0.016,-0.265,6.528,0.04
21.461498399963602,-0.016,-0.266,6.623,0.06
21.66235000011511,-0.017,-0.267,6.719,0.05
21.76309569994919,-0.017,-0.268,6.815,0.08
21.964570299955085,-0.017,-0.269,6.912,0.06
22.065331400139257,-0.017,-0.27,7.01,0.07
22.267461400013417,-0.017,-0.271,7.108,0.05
22.369706999976188,-0.017,-0.272,7.207,0.05
22.574693399947137,-0.018,-0.273,7.307,0.04
22.675106999929994,-0.018,-0.274,7.407,0.03
22.777321100002155,-0.018,-0.275,7.508,0.04
22.97959899995476,-0.018,-0.276,7.609,0.03
23.08536330005154,-0.018,-0.277,7.711,0.04
23.289159700041637,-0.019,-0.278,7.814,0.05
23.39105620002374,-0.019,-0.279,7.918,0.07
23.594454400008544,-0.019,-0.28,8.022,0.07
23.696221499936655,-0.019,-0.281,8.127,0.09
23.8084146999754,-0.019,-0.282,8.232,0.09
24.009911200031638,-0.019,-0.283,8.338,0.1
24.11079500010237,-0.02,-0.284,8.445,0.09
24.312240400118753,-0.02,-0.285,8.552,0.09
24.412905199918896,-0.02,-0.285,8.66,0.07
24.614448300097138,-0.02,-0.286,8.769,0.08
24.71944270003587,-0.02,-0.287,8.878,0.05
24.920685400022194,-0.02,-0.288,8.988,0.07
25.021707500098273,-0.02,-0.289,9.098,0.05
25.133378900121897,-0.02,-0.29,9.21,0.07
25.335782499983907,-0.021,-0.291,9.321,0.05
25.43709020013921,-0.021,-0.292,9.434,0.08
25.64010770013556,-0.021,-0.292,9.547,0.07
25.74107090011239,-0.021,-0.293,9.661,0.09
25.946455900091678,-0.021,-0.294,9.775,0.07
26.047810000134632,-0.021,-0.295,9.89,0.1
26.253058000002056,-0.021,-0.296,10.006,0.08
26.35688169999048,-0.021,-0.297,10.123,0.09
26.468359200051054,-0.022,-0.298,10.24,0.06
26.6696373000741,-0.022,-0.298,10.357,0.09
26.770164699992165,-0.022,-0.299,10.476,0.07
26.971451699966565,-0.022,-0.3,10.595,0.09
27.072293400065973,-0.022,-0.301,10.714,0.08
27.2746000001207,-0.022,-0.302,10.835,0.1
27.378466200083494,-0.022,-0.302,10.955,0.09
27.49109619995579,-0.022,-0.303,11.077,0.12
27.692303200019524,-0.022,-0.304,11.199,0.09
27.792850299971178,-0.022,-0.305,11.322,0.1
27.99378990009427,-0.022,-0.306,11.446,0.07
28.094513199990615,-0.022,-0.306,11.57,0.08
28.295622900128365,-0.022,-0.307,11.695,0.05
28.39974920009263,-0.022,-0.308,11.82,0.07
28.60124079999514,-0.023,-0.309,11.946,0.05
28.703769500134513,-0.023,-0.31,12.073,0.07
28.814065699931234,-0.023,-0.31,12.2,0.04
29.015389299951494,-0.023,-0.311,12.328,0.07
29.115972799947485,-0.023,-0.312,12.457,0.07
29.317113700089976,-0.023,-0.313,12.586,0.09
29.423078800085932,-0.023,-0.313,12.716,0.08
29.624234900111333,-0.023,-0.314,12.847,0.09
29.72779559995979,-0.023,-0.315,12.978,0.07
29.933964499970898,-0.023,-0.316,13.11,0.08
30.034541700035334,-0.023,-0.316,13.243,0.06
30.146195200039074,-0.023,-0.317,13.376,0.07
30.34738270007074,-0.023,-0.318,13.51,0.05
30.448292799992487,-0.023,-0.319,13.644,0.07
30.649645500117913,-0.023,-0.319,13.779,0.08
30.750733300112188,-0.023,-0.32,13.915,0.1
30.95187780004926,-0.023,-0.321,14.051,0.11
31.052559999981895,-0.023,-0.322,14.188,0.12
31.254936899989843,-0.023,-0.322,14.326,0.11
31.357991399941966,-0.022,-0.323,14.464,0.28
31.56237219995819,-0.022,-0.324,14.603,1.47
31.66512220003642,-0.022,-0.324,14.743,3.96
31.777301599970087,-0.022,-0.325,14.883,7.72
31.978084499947727,-0.022,-0.326,15.023,12.44
32.07857839995995,-0.021,-0.327,15.163,17.47
32.280228100018576,-0.021,-0.328,15.303,22.05
32.38136010011658,-0.02,-0.329,15.444,25.79
32.58445130009204,-0.02,-0.33,15.584,28.51
32.68522999994457,-0.019,-0.33,15.726,29.91
32.8869815999642,-0.019,-0.33,15.869,30.01
32.989409300033,-0.019,-0.331,16.011,29.24
33.19071529991925,-0.019,-0.33,16.153,28.06
33.292746799997985,-0.019,-0.33,16.295,26.92
33.499632799997926,-0.019,-0.329,16.436,26.25
33.604841500055045,-0.018,-0.327,16.577,26.32
33.717590500134975,-0.017,-0.325,16.717,27.11
33.91893130005337,-0.016,-0.323,16.857,28.58
34.029863300034776,-0.014,-0.321,16.997,30.34
34.2311156000942,-0.012,-0.318,17.136,32.06
34.33205850003287,-0.009,-0.315,17.274,33.37
34.53357460000552,-0.006,-0.311,17.412,34.25
34.63488280004822,-0.004,-0.307,17.549,34.61
34.83645109995268,-0.0,-0.302,17.686,34.62
34.93725660000928,0.003,-0.297,17.822,34.32
35.13825590000488,0.006,-0.292,17.957,34.07
35.23906289995648,0.01,-0.286,18.091,33.92
35.44384440011345,0.014,-0.281,18.225,34.12
35.5450417001266,0.018,-0.274,18.358,34.56
35.75186920003034,0.022,-0.268,18.49,35.29
35.85263180010952,0.027,-0.261,18.621,36.06
36.056854699971154,0.032,-0.253,18.752,36.9
36.15800080006011,0.037,-0.246,18.881,37.51
36.36533490009606,0.042,-0.238,19.01,37.93
36.466508799931034,0.048,-0.23,19.138,38.02
36.67209289991297,0.054,-0.221,19.265,37.98
36.77265810011886,0.06,-0.212,19.391,37.76
36.97627210011706,0.066,-0.203,19.516,37.61
37.07718429993838,0.072,-0.193,19.641,37.51
37.191699099959806,0.079,-0.184,19.764,37.65
37.39330539992079,0.086,-0.174,19.887,37.86
37.50770190008916,0.093,-0.163,20.008,38.28
37.70907020010054,0.101,-0.153,20.129,38.68
37.823131599929184,0.109,-0.142,20.249,39.14
38.02483249991201,0.116,-0.131,20.367,39.44
38.12599480012432,0.125,-0.12,20.485,39.71
38.242758200038224,0.133,-0.108,20.602,39.8
38.443803400034085,0.141,-0.097,20.717,39.85
38.559231700142846,0.15,-0.084,20.832,39.77
38.76074649998918,0.159,-0.072,20.946,39.75
38.88902690005489,0.168,-0.059,21.058,39.71
39.00720360013656,0.177,-0.047,21.17,39.79
39.2258651999291,0.187,-0.034,21.281,39.9
39.33578149997629,0.197,-0.02,21.39,40.14
39.45506950002164,0.207,-0.007,21.498,40.38
39.656311800004914,0.217,0.007,21.606,40.65
39.75737940007821,0.227,0.021,21.712,40.84
39.95925970003009,0.238,0.035,21.817,40.98
40.060185299953446,0.248,0.049,21.921,41.01
40.267205599928275,0.259,0.064,22.024,41.01
40.36830010008998,0.27,0.078,22.126,40.97
40.57563200010918,0.281,0.093,22.227,40.97
40.67689090012573,0.293,0.109,22.327,40.99
40.801633100025356,0.304,0.124,22.425,41.07
41.00429349998012,0.316,0.14,22.522,41.21
41.10511519992724,0.328,0.155,22.618,41.39
41.306946200085804,0.34,0.171,22.713,41.6
41.40868110000156,0.353,0.187,22.807,41.78
41.61089999997057,0.365,0.203,22.899,41.93
41.71175960008986,0.378,0.22,22.991,42.01
41.8366744001396,0.391,0.237,23.08,42.07
42.03846910013817,0.404,0.253,23.169,42.05
42.156970700016245,0.417,0.27,23.257,42.05
42.27712869993411,0.43,0.287,23.343,42.03
42.504931499948725,0.443,0.305,23.428,42.06
42.62953340006061,0.457,0.322,23.512,42.07
42.738207099959254,0.471,0.34,23.594,42.16
42.953703300096095,0.485,0.357,23.676,42.21
43.06065430003218,0.499,0.375,23.756,42.33
43.18431410007179,0.513,0.393,23.834,42.38
43.38531820010394,0.527,0.411,23.912,42.48
43.487107400083914,0.542,0.43,23.988,42.49
43.695226199924946,0.556,0.448,24.063,42.55
43.79883960005827,0.571,0.467,24.136,42.52
43.92612270009704,0.586,0.485,24.208,42.56
44.05316410004161,0.601,0.504,24.279,42.55
44.255207099951804,0.616,0.523,24.349,42.62
44.37579720001668,0.631,0.542,24.417,42.64
44.49895199993625,0.647,0.561,24.484,42.74
44.722958100028336,0.662,0.581,24.549,42.75
44.82919519999996,0.678,0.6,24.613,42.85
44.95497970003635,0.693,0.62,24.676,42.85
45.15698050009087,0.709,0.639,24.737,42.92
45.258584399940446,0.725,0.659,24.798,42.9
45.46058770013042,0.742,0.679,24.856,42.96
45.561722200131044,0.758,0.699,24.914,42.95
45.683660299982876,0.774,0.719,24.969,43.03
45.88571820012294,0.79,0.739,25.024,43.05
45.98652209993452,0.807,0.759,25.077,43.14
46.18968289997429,0.824,0.78,25.129,43.16
46.29069110006094,0.841,0.8,25.179,43.26
46.41251179995015,0.857,0.821,25.228,43.28
46.61412089993246,0.874,0.842,25.276,43.36
46.734318600036204,0.891,0.863,25.322,43.37
46.8564711001236,0.909,0.883,25.367,43.44
47.05785440001637,0.926,0.904,25.41,43.43
47.17736229998991,0.943,0.925,25.452,43.47
47.29887340008281,0.961,0.947,25.493,43.45
47.52621109993197,0.979,0.968,25.532,43.48
47.631362200016156,0.996,0.989,25.569,43.47
47.73816159996204,1.014,1.01,25.606,43.51
47.942413199925795,1.032,1.032,25.641,43.53
48.04693640000187,1.05,1.053,25.674,43.58
48.253914300119504,1.068,1.075,25.706,43.61
48.35596209997311,1.086,1.097,25.736,43.66
48.47947899997234,1.104,1.118,25.765,43.68
48.681920000119135,1.122,1.14,25.793,43.71
48.89044420002028,1.141,1.162,25.819,43.73
49.03659379994497,1.159,1.184,25.844,43.74
49.16072990000248,1.178,1.206,25.867,43.76
49.363242299994454,1.196,1.228,25.889,43.78
49.48373360000551,1.215,1.25,25.909,43.81
49.60666700010188,1.234,1.272,25.928,43.83
49.720376800047234,1.252,1.295,25.945,43.88
49.82485170010477,1.271,1.317,25.961,43.9
49.94524320005439,1.29,1.339,25.976,43.96
50.147558900061995,1.309,1.362,25.989,43.97
50.249022900126874,1.328,1.384,26.0,44.02
50.45125199994072,1.347,1.407,26.01,44.02
50.552836100105196,1.367,1.429,26.019,44.06
50.654857400106266,1.386,1.452,26.026,44.06
50.85684569994919,1.405,1.474,26.032,44.1
50.97453929996118,1.424,1.497,26.036,44.09
51.1756655999925,1.444,1.52,26.039,44.15
51.27654460002668,1.463,1.543,26.04,44.14
51.478476100135595,1.483,1.565,26.04,44.21
51.58002880006097,1.502,1.588,26.038,44.2
51.70434319996275,1.522,1.611,26.035,44.26
51.90613600006327,1.542,1.634,26.031,44.23
52.00685629993677,1.562,1.657,26.025,44.26
52.2090928000398,1.581,1.68,26.017,44.21
52.310560800135136,1.601,1.703,26.008,44.24
52.4378043001052,1.621,1.726,25.998,44.2
52.63944500009529,1.641,1.749,25.986,44.24
52.76331469998695,1.661,1.772,25.973,44.22
52.88605229998939,1.681,1.795,25.958,44.27
53.00682760006748,1.701,1.819,25.942,44.25
53.23389660008252,1.721,1.842,25.924,44.3
53.335653600050136,1.741,1.865,25.905,44.27
53.440005199983716,1.762,1.888,25.884,44.32
53.645928400103,1.782,1.912,25.862,44.28
53.75384350004606,1.802,1.935,25.839,44.31
53.96105369995348,1.822,1.958,25.814,44.28
54.066693499917164,1.843,1.982,25.787,44.33
54.168311699992046,1.863,2.005,25.759,44.3
54.379040099913254,1.883,2.029,25.73,44.34
54.48310830001719,1.904,2.052,25.699,44.31
54.60733260004781,1.924,2.075,25.667,44.36
54.809308000141755,1.945,2.099,25.633,44.33
54.9102585001383,1.965,2.122,25.598,44.37
55.11203319998458,1.986,2.146,25.561,44.33
55.21885349997319,2.006,2.169,25.523,44.34
55.33873430010863,2.027,2.193,25.484,44.31
55.541381099959835,2.048,2.216,25.443,44.32
55.642452700063586,2.068,2.24,25.4,44.3
55.76100739999674,2.089,2.264,25.357,44.32
55.962834800127894,2.109,2.287,25.311,44.3
56.06413360009901,2.13,2.311,25.265,44.32
56.190785200102255,2.151,2.334,25.217,44.33
56.392824300099164,2.172,2.358,25.167,44.36
56.512202200014144,2.193,2.382,25.117,44.38
56.63806829997338,2.213,2.405,25.064,44.4
56.840586100006476,2.234,2.429,25.011,44.41
56.96117020002566,2.255,2.453,24.956,44.42
57.08064449997619,2.276,2.476,24.899,44.42
57.204392600106075,2.297,2.5,24.841,44.41
57.40588660002686,2.318,2.523,24.782,44.41
57.50763570005074,2.339,2.547,24.721,44.4
57.709977300139144,2.36,2.571,24.659,44.41
57.81105670006946,2.381,2.595,24.596,44.4
57.932676299940795,2.402,2.618,24.531,44.44
58.13552689994685,2.423,2.642,24.465,44.44
58.23729389999062,2.444,2.666,24.398,44.49
58.35714019997977,2.465,2.689,24.329,44.49
58.55933710001409,2.486,2.713,24.259,44.53
58.66076870006509,2.507,2.737,24.188,44.51
58.787798299919814,2.528,2.76,24.115,44.54
58.991422299994156,2.549,2.784,24.041,44.5
59.109194400021806,2.57,2.808,23.965,44.53
59.310994300059974,2.591,2.832,23.889,44.5
59.4311818999704,2.612,2.855,23.811,44.53
59.54847920010798,2.633,2.879,23.731,44.5
59.751150799915195,2.654,2.902,23.65,44.56
59.87470469996333,2.675,2.926,23.569,44.55
59.99904779996723,2.697,2.95,23.485,44.61
60.10639670002274,2.718,2.974,23.401,44.58
60.22768190014176,2.739,2.997,23.315,44.64
60.428973000030965,2.76,3.021,23.228,44.6
60.53056639991701,2.781,3.044,23.14,44.63
60.65177859994583,2.802,3.068,23.05,44.59
60.85375480004586,2.823,3.092,22.959,44.63
60.95494109997526,2.845,3.115,22.867,44.6
61.07587609998882,2.866,3.139,22.774,44.65
61.277853599982336,2.887,3.163,22.679,44.64
61.39898669999093,2.908,3.186,22.584,44.7
61.520626000128686,2.929,3.21,22.487,44.68
61.64512860006653,2.95,3.233,22.388,44.74
61.85800800006837,2.971,3.257,22.289,44.7
61.960471499944106,2.993,3.28,22.188,44.73
62.06514000007883,3.014,3.304,22.087,44.69
62.27141349995509,3.035,3.328,21.984,44.72
62.38222769997083,3.056,3.351,21.88,44.69
62.50552670005709,3.077,3.375,21.775,44.72
62.709326199954376,3.099,3.398,21.668,44.71
62.81141970003955,3.12,3.422,21.561,44.77
62.9176847001072,3.141,3.445,21.452,44.77
63.128543599974364,3.162,3.469,21.343,44.82
63.232960199937224,3.183,3.492,21.232,44.81
63.355207700049505,3.204,3.515,21.12,44.84
63.557169900042936,3.226,3.539,21.007,44.81
63.65924199996516,3.247,3.562,20.893,44.82
63.781677399994805,3.268,3.586,20.778,44.8
63.98322009993717,3.289,3.609,20.662,44.81
64.08430410013534,3.31,3.632,20.545,44.81
64.28648709994741,3.331,3.656,20.427,44.83
64.38767770002596,3.352,3.679,20.307,44.84
64.50854560011066,3.374,3.702,20.187,44.87
64.71074150013737,3.395,3.725,20.066,44.89
64.8128633000888,3.416,3.749,19.944,44.9
64.93870840012096,3.437,3.772,19.821,44.93
65.14057700010017,3.458,3.795,19.696,44.94
65.26470490009524,3.479,3.818,19.571,44.96
65.38523130002432,3.5,3.842,19.445,44.96
65.51056970003992,3.522,3.865,19.318,44.99
65.63468579994515,3.543,3.888,19.19,44.99
65.83729210007004,3.564,3.911,19.061,45.01
65.9387326000724,3.585,3.934,18.932,44.99
66.06335270009004,3.606,3.957,18.801,45.0
66.26537019992247,3.627,3.98,18.669,44.98
66.36651480011642,3.648,4.003,18.537,45.0
66.48718820000067,3.669,4.027,18.404,44.97
66.68863460002467,3.69,4.05,18.269,45.01
66.78974690008909,3.711,4.073,18.134,44.99
66.90915830014274,3.732,4.096,17.999,45.04
67.11152720008977,3.753,4.119,17.862,45.03
67.2300962000154,3.775,4.142,17.724,45.07
67.3470100001432,3.796,4.165,17.586,45.05
67.46813219995238,3.817,4.187,17.447,45.08
67.68909030011855,3.838,4.21,17.307,45.04
67.79170130006969,3.859,4.233,17.166,45.08
67.89650569995865,3.88,4.256,17.025,45.05
68.09942759992555,3.901,4.279,16.883,45.11
68.20012570009567,3.922,4.302,16.74,45.1
68.32249050005339,3.943,4.325,16.596,45.17
68.52360270009376,3.964,4.348,16.451,45.15
68.62492300011218,3.985,4.37,16.306,45.18
68.75257969996892,4.006,4.393,16.161,45.12
68.95560869993642,4.027,4.416,16.014,45.13
69.08337110001594,4.048,4.439,15.867,45.06
69.20708560012281,4.069,4.461,15.719,45.08
69.43533869995736,4.09,4.484,15.571,45.04
69.54762329999357,4.111,4.507,15.422,45.08
69.66005189996213,4.132,4.53,15.272,45.04
69.86758730001748,4.153,4.552,15.122,45.09
69.97499400004745,4.174,4.575,14.971,45.06
70.0765672000125,4.195,4.597,14.82,45.1
70.18258040002547,4.215,4.62,14.668,45.06
70.28594380011782,4.236,4.643,14.515,45.08
70.49347080010921,4.257,4.665,14.362,45.04
70.60082420008257,4.278,4.688,14.209,45.06
70.70914450008422,4.299,4.71,14.055,45.03
70.84495640010573,4.32,4.733,13.9,45.05
71.06166000012308,4.341,4.755,13.745,45.02
71.2631630001124,4.362,4.778,13.59,45.05
71.36757740005851,4.383,4.8,13.434,45.05
71.49279829999432,4.404,4.823,13.277,45.09
71.62051200005226,4.424,4.845,13.12,45.11
71.7449608000461,4.445,4.868,12.963,45.16
71.94844150007702,4.477,4.901,12.726,45.21
72.07774790003896,4.497,4.924,12.568,45.17
72.1960138999857,4.518,4.946,12.409,45.19
72.30826870002784,4.539,4.968,12.25,45.14
72.52319719991647,4.56,4.99,12.091,45.16
72.63385810004547,4.581,5.013,11.931,45.1
72.75935550010763,4.602,5.035,11.771,45.13
72.96145900012925,4.622,5.057,11.61,45.08
73.06265250011347,4.643,5.08,11.45,45.12
73.16393089992926,4.664,5.102,11.288,45.08
73.28650019993074,4.685,5.124,11.127,45.13
73.40640800003894,4.705,5.146,10.965,45.09
73.60818960005417,4.726,5.169,10.804,45.13
73.72813550010324,4.747,5.191,10.641,45.09
73.85029199998826,4.768,5.213,10.479,45.12
73.97309940005653,4.788,5.235,10.316,45.08
74.1776304000523,4.809,5.257,10.154,45.11
74.27987530012615,4.83,5.28,9.991,45.07
74.38260790007189,4.851,5.302,9.827,45.1
74.59260380011983,4.871,5.324,9.664,45.07
74.6937677001115,4.892,5.346,9.501,45.08
74.82031699991785,4.913,5.368,9.337,45.05
75.022415000014,4.934,5.39,9.173,45.07
75.12355110002682,4.954,5.412,9.009,45.04
75.24632630008273,4.975,5.434,8.845,45.06
75.3666050999891,4.996,5.456,8.681,45.04
75.5684893000871,5.016,5.479,8.517,45.06
75.69086299999617,5.037,5.501,8.353,45.05
75.81246030004695,5.058,5.523,8.189,45.07
75.93857880006544,5.078,5.545,8.025,45.07
76.06183129991405,5.099,5.567,7.861,45.08
76.26470150006935,5.119,5.589,7.697,45.07
76.36598280002363,5.14,5.611,7.533,45.07
76.4912569001317,5.161,5.632,7.369,45.06
76.61486839991994,5.181,5.654,7.205,45.05
76.81744250003248,5.202,5.676,7.042,45.06
76.93603649991564,5.223,5.698,6.878,45.04
77.05904290010221,5.243,5.72,6.715,45.05
77.18703679996543,5.264,5.742,6.551,45.03
77.31041999999434,5.284,5.764,6.388,45.04
77.5129009000957,5.305,5.786,6.225,45.03
77.61415409995243,5.326,5.808,6.062,45.06
77.7398838000372,5.346,5.83,5.899,45.06
77.94433389999904,5.367,5.851,5.737,45.11
78.04573850007728,5.387,5.873,5.575,45.11
78.16855489998125,5.408,5.895,5.413,45.15
78.29114250000566,5.429,5.917,5.251,45.12
78.49323539994657,5.419,5.918,5.176,45.71
78.61228010011837,5.397,5.916,5.199,43.37
78.7298274000641,5.371,5.912,5.221,37.16
78.84845490008593,5.339,5.907,5.239,28.36
79.05013350001536,5.298,5.899,5.25,17.89
79.15707989991643,5.25,5.889,5.256,7.2
79.27535640005954,5.193,5.874,5.253,-1.38
79.47774909995496,5.128,5.854,5.243,-5.6
79.57874300004914,5.054,5.828,5.226,-3.35
79.70355929993093,4.973,5.796,5.201,4.67
79.8300560999196,4.886,5.756,5.172,14.48
80.03300549997948,4.793,5.707,5.14,22.04
80.15729070012458,4.697,5.649,5.108,27.5
80.28109430009499,4.6,5.586,5.074,31.07
80.39662729995325,4.502,5.516,5.04,33.13
80.52000840008259,4.405,5.443,5.008,33.71
