t_s,n_m,e_m,alt_m,yaw_deg
9.310038200113922,1.547,1.25,1.774,43.7
9.424850200070068,1.545,1.248,1.867,43.64
9.530787199968472,1.544,1.246,1.962,43.61
9.648734899936244,1.543,1.245,2.059,43.55
9.765895900083706,1.542,1.243,2.157,43.56
9.883174899965525,1.54,1.242,2.258,43.55
10.084497000090778,1.539,1.24,2.361,43.58
10.185417500091717,1.538,1.239,2.465,43.59
10.301490500103682,1.537,1.237,2.571,43.63
10.418226199923083,1.536,1.236,2.679,43.61
10.537110999925062,1.534,1.235,2.789,43.63
10.65326220006682,1.533,1.233,2.9,43.58
10.755915699992329,1.532,1.232,3.014,43.62
10.86146489996463,1.531,1.23,3.129,43.58
10.981581900035962,1.53,1.229,3.245,43.61
11.10266280011274,1.529,1.228,3.363,43.57
11.222007500007749,1.528,1.227,3.483,43.61
11.424437399953604,1.527,1.225,3.605,43.57
11.525411600014195,1.525,1.224,3.728,43.62
11.648214899934828,1.524,1.223,3.853,43.58
11.766664900118485,1.523,1.222,3.979,43.62
11.887746500084177,1.522,1.22,4.107,43.57
11.989100700011477,1.521,1.219,4.237,43.61
12.093638099962845,1.52,1.218,4.367,43.56
12.19470959994942,1.519,1.217,4.5,43.6
12.399557899916545,1.518,1.216,4.634,43.56
12.502780500100926,1.517,1.215,4.769,43.6
12.603592399973422,1.516,1.214,4.906,43.56
12.704863999970257,1.515,1.213,5.044,43.6
12.808649100130424,1.514,1.212,5.184,43.55
12.92208439996466,1.513,1.211,5.325,43.59
13.038188700098544,1.512,1.21,5.467,43.55
13.157095999922603,1.511,1.209,5.611,43.59
13.272864500060678,1.51,1.208,5.756,43.55
13.474605499999598,1.509,1.207,5.902,43.6
13.575576900038868,1.508,1.206,6.049,43.57
13.69425050006248,1.507,1.205,6.198,43.62
13.812763799913228,1.506,1.204,6.348,43.58
13.92653389996849,1.505,1.203,6.499,43.6
14.041823700070381,1.505,1.202,6.651,43.56
14.145209100097418,1.504,1.201,6.805,43.58
14.246766800060868,1.503,1.201,6.959,43.55
14.364233399974182,1.502,1.2,7.115,43.58
14.486230300040916,1.501,1.199,7.272,43.56
14.604693999979645,1.5,1.198,7.429,43.59
14.723694700049236,1.499,1.198,7.588,43.58
14.841223400086164,1.498,1.197,7.748,43.6
14.960330300033092,1.497,1.196,7.908,43.58
15.079993899911642,1.497,1.195,8.07,43.59
15.201664699940011,1.496,1.195,8.232,43.57
15.320815900107846,1.495,1.194,8.396,43.58
15.543339800089598,1.494,1.194,8.56,43.57
15.668703200062737,1.494,1.193,8.642,43.6
15.786555900005624,1.493,1.193,8.808,43.55
15.997594099957496,1.492,1.192,8.974,43.6
16.09863350004889,1.491,1.192,9.141,43.57
16.202031000051647,1.49,1.191,9.308,43.64
16.405815599951893,1.489,1.19,9.477,43.62
16.50846070004627,1.489,1.19,9.646,43.67
16.62008580006659,1.488,1.189,9.815,43.63
16.82818920002319,1.487,1.189,9.986,43.67
16.93430560012348,1.486,1.188,10.157,43.62
17.067417199956253,1.485,1.188,10.328,43.65
17.19821389997378,1.485,1.188,10.414,43.61
17.326249199919403,1.485,1.187,10.501,43.6
17.45113390008919,1.484,1.187,10.587,43.63
17.59363829996437,1.483,1.187,10.76,43.61
17.72540200012736,1.483,1.187,10.847,43.6
17.927992899902165,1.482,1.186,11.021,43.64
18.057793400017545,1.482,1.186,11.196,43.61
18.287579199997708,1.481,1.185,11.372,43.65
18.396548500051722,1.48,1.185,11.548,43.62
18.522630099905655,1.479,1.185,11.725,43.65
18.72441800008528,1.479,1.184,11.902,43.62
18.82558610010892,1.478,1.184,12.08,43.63
19.027365500107408,1.477,1.184,12.259,43.61
19.12851810012944,1.476,1.183,12.438,43.63
19.229461000068113,1.476,1.183,12.619,43.61
19.345935400109738,1.475,1.183,12.89,43.59
19.54793610004708,1.474,1.182,13.163,43.61
19.648603999987245,1.473,1.182,13.437,43.63
19.849903299938887,1.472,1.181,13.712,43.62
19.95068889996037,1.471,1.181,13.897,43.63
20.05168929998763,1.47,1.181,14.082,43.65
20.152383100008592,1.47,1.181,14.268,43.65
20.25354619999416,1.469,1.181,14.455,43.67
20.36913249990903,1.468,1.18,14.642,43.66
20.48489600000903,1.468,1.18,14.83,43.67
20.600272400071844,1.467,1.18,15.018,43.65
20.71440610010177,1.466,1.18,15.207,43.67
20.82747539994307,1.466,1.18,15.395,43.66
20.943388000130653,1.465,1.18,15.583,43.69
21.144786699907854,1.465,1.18,15.77,43.71
21.25806979998015,1.464,1.18,15.957,43.78
21.37152220006101,1.464,1.18,16.143,43.81
21.475655999965966,1.464,1.181,16.328,43.89
21.576697600074112,1.464,1.181,16.513,43.9
21.677803799975663,1.465,1.183,16.697,43.97
21.780663500074297,1.466,1.184,16.88,43.96
21.984365199925378,1.467,1.186,17.062,44.01
22.08684580004774,1.469,1.189,17.243,43.97
22.18916149996221,1.471,1.191,17.424,44.01
22.292108200024813,1.474,1.194,17.603,43.98
22.395051300060004,1.476,1.198,17.782,44.05
22.509684199932963,1.479,1.201,17.959,44.05
22.62483930005692,1.483,1.205,18.136,44.15
22.73988620005548,1.486,1.21,18.311,44.16
22.852926899911836,1.49,1.214,18.486,44.25
23.054412600118667,1.494,1.219,18.659,44.24
23.155395000008866,1.498,1.224,18.831,44.3
23.269055699929595,1.503,1.229,19.002,44.26
23.383475200040266,1.508,1.235,19.172,44.29
23.5008070000913,1.513,1.241,19.341,44.23
23.614109199959785,1.519,1.247,19.508,44.27
23.724435300100595,1.525,1.254,19.674,44.23
23.840668000048026,1.531,1.261,19.839,44.27
23.95675259991549,1.537,1.268,20.002,44.23
24.077055800007656,1.544,1.275,20.164,44.28
24.279278800124303,1.55,1.283,20.325,44.25
24.39916820009239,1.558,1.291,20.484,44.29
24.52555750007741,1.565,1.299,20.642,44.28
24.648495299974456,1.572,1.308,20.798,44.33
24.76641990011558,1.58,1.317,20.953,44.32
24.8677231001202,1.58,1.317,20.953,44.32
24.969020900083706,1.588,1.325,21.107,44.36
25.06993309990503,1.597,1.335,21.259,44.34
25.17092639999464,1.605,1.344,21.409,44.37
25.39504939992912,1.614,1.354,21.558,44.34
25.54064609995112,1.623,1.363,21.706,44.37
25.71461379993707,1.628,1.369,21.779,44.34
25.83968609990552,1.632,1.374,21.851,44.35
25.94181829993613,1.637,1.379,21.924,44.39
26.042534900130704,1.646,1.389,22.065,44.37
26.16832030005753,1.656,1.399,22.197,44.35
26.37031999998726,1.665,1.41,22.319,44.33
26.674297200050205,1.67,1.415,22.376,44.32
26.795646999962628,1.679,1.425,22.483,44.3
26.914153600111604,1.689,1.435,22.58,44.28
27.032245999900624,1.698,1.445,22.666,44.25
27.23362289997749,1.712,1.46,22.777,44.22
27.350533500080928,1.725,1.475,22.866,44.19
27.463130600051954,1.739,1.489,22.932,44.16
27.58160819998011,1.747,1.499,22.963,44.14
27.70169569994323,1.756,1.508,22.985,44.12
27.821103800088167,1.765,1.518,22.996,44.1
27.940640199929476,1.773,1.527,22.997,44.08
28.057351199910045,1.782,1.536,22.989,44.06
28.176117999944836,1.79,1.545,22.97,44.04
28.29589830012992,1.799,1.555,22.941,44.02
28.41744320001453,1.807,1.563,22.902,44.0
28.53546050004661,1.815,1.572,22.853,43.97
28.657489200122654,1.823,1.581,22.795,43.95
28.77659810008481,1.831,1.59,22.726,43.94
28.89526359993033,1.839,1.598,22.647,43.92
29.016740899998695,1.846,1.607,22.559,43.9
29.122754599899054,1.854,1.615,22.462,43.89
29.326895900070667,1.866,1.628,22.313,43.9
29.43319520005025,1.874,1.636,22.211,43.94
29.538661800092086,1.882,1.645,22.108,43.91
29.642603100044653,1.89,1.653,22.003,43.96
29.748014699900523,1.898,1.662,21.896,43.95
29.87076160009019,1.906,1.671,21.787,44.03
29.993274100124836,1.915,1.68,21.676,44.03
30.194606400094926,1.928,1.694,21.506,44.11
30.295867700129747,1.937,1.704,21.391,44.14
30.501391800120473,1.946,1.714,21.274,44.18
30.602210599929094,1.956,1.724,21.155,44.2
30.803895300021395,1.965,1.733,21.035,44.24
30.905041000107303,1.975,1.744,20.912,44.27
31.00578090013005,1.984,1.754,20.789,44.29
31.135104600107297,1.994,1.764,20.663,44.33
31.261807899922132,2.004,1.775,20.536,44.36
31.387549800099805,2.014,1.785,20.407,44.4
31.51088900002651,2.024,1.796,20.276,44.42
31.630302000092342,2.035,1.807,20.144,44.46
31.737717099953443,2.045,1.818,20.01,44.45
31.949670400004834,2.061,1.835,19.806,44.47
32.050442500039935,2.072,1.846,19.668,44.41
32.15743610006757,2.088,1.864,19.459,44.4
32.28000260004774,2.099,1.875,19.317,44.41
32.40006559994072,2.111,1.887,19.174,44.38
32.519117899937555,2.122,1.899,19.029,44.41
32.63885509991087,2.133,1.911,18.883,44.37
32.75622479990125,2.145,1.923,18.735,44.4
32.97536849998869,2.162,1.941,18.511,44.36
33.0792779000476,2.18,1.96,18.284,44.37
33.19764270004816,2.198,1.979,18.054,44.45
33.31465520011261,2.21,1.991,17.899,44.48
33.43092119996436,2.222,2.004,17.742,44.53
33.55066450010054,2.235,2.017,17.584,44.55
33.66910960013047,2.247,2.03,17.425,44.56
33.78535409993492,2.266,2.05,17.184,44.55
33.90000239992514,2.279,2.063,17.022,44.48
34.020063400035724,2.298,2.083,16.777,44.49
34.13537960010581,2.311,2.097,16.612,44.49
34.33670089999214,2.331,2.117,16.362,44.47
34.45501759997569,2.351,2.137,16.11,44.51
34.570930199930444,2.371,2.158,15.856,44.57
34.772386099910364,2.391,2.179,15.6,44.58
34.88931849994697,2.412,2.201,15.341,44.55
35.00642200000584,2.425,2.215,15.168,44.58
35.126392000121996,2.446,2.237,14.906,44.57
35.231534200022,2.46,2.251,14.73,44.53
35.335403700126335,2.474,2.266,14.554,44.56
35.43865199992433,2.489,2.28,14.377,44.52
35.663828199962154,2.503,2.295,14.199,44.56
35.868374899961054,2.518,2.31,14.02,44.53
35.973444800125435,2.532,2.325,13.841,44.59
36.08081760001369,2.547,2.34,13.661,44.57
36.18584839999676,2.561,2.355,13.481,44.64
36.31098349997774,2.576,2.371,13.3,44.61
36.51242669997737,2.591,2.386,13.118,44.66
36.613755699945614,2.606,2.401,12.936,44.6
36.71481960010715,2.621,2.417,12.753,44.63
36.81600240012631,2.636,2.432,12.57,44.58
36.917127599939704,2.652,2.448,12.387,44.62
37.035657099913806,2.667,2.464,12.203,44.57
37.16038980009034,2.682,2.48,12.019,44.62
37.362206700025126,2.698,2.496,11.834,44.57
37.48120329994708,2.714,2.512,11.649,44.63
37.68704240000807,2.729,2.528,11.464,44.6
37.819632600061595,2.745,2.544,11.278,44.67
37.94479890004732,2.761,2.56,11.093,44.65
38.04856629995629,2.777,2.577,10.907,44.69
38.25649360008538,2.793,2.593,10.721,44.64
38.35782969999127,2.809,2.61,10.535,44.68
38.47661769995466,2.825,2.626,10.349,44.63
38.67858580010943,2.842,2.643,10.162,44.67
38.77955440012738,2.858,2.66,9.976,44.65
38.897873300127685,2.875,2.676,9.79,44.71
39.09973999997601,2.891,2.693,9.604,44.69
39.20065960008651,2.908,2.71,9.418,44.74
39.31997930002399,2.925,2.728,9.232,44.71
39.5215453999117,2.942,2.745,9.046,44.73
39.82360200001858,2.959,2.762,8.861,44.7
39.94538210006431,2.967,2.771,8.768,44.73
40.06535689998418,2.984,2.788,8.583,44.69
40.26710280007683,3.01,2.814,8.306,44.71
40.36866399995051,3.028,2.832,8.122,44.69
40.48923889989965,3.045,2.849,7.938,44.7
40.60419879993424,3.062,2.867,7.754,44.69
40.71247779997066,3.08,2.885,7.571,44.7
40.91514030005783,3.098,2.903,7.389,44.72
41.01754130003974,3.116,2.921,7.207,44.73
41.22444660007022,3.133,2.939,7.026,44.73
41.32875290000811,3.151,2.957,6.845,44.72
41.44867910002358,3.169,2.976,6.665,44.72
41.65090540004894,3.188,2.994,6.485,44.71
41.75230829999782,3.206,3.012,6.306,44.72
41.870263800024986,3.224,3.031,6.128,44.72
42.072396399918944,3.243,3.05,5.951,44.77
42.189884199993685,3.261,3.068,5.775,44.78
42.30900279991329,3.28,3.087,5.599,44.82
42.51098009990528,3.299,3.106,5.424,44.81
42.62206940003671,3.317,3.125,5.251,44.83
42.741317600011826,3.336,3.144,5.078,44.79
43.05896930000745,3.346,3.154,4.992,44.78
43.165650400100276,3.365,3.173,4.82,44.81
43.378974500112236,3.394,3.202,4.565,44.74
43.48000330012292,3.413,3.221,4.397,44.62
43.58079509995878,3.432,3.241,4.229,44.58
43.68370430008508,3.452,3.26,4.063,44.49
43.88835499994457,3.471,3.28,3.898,44.52
43.989217600086704,3.491,3.3,3.734,44.51
44.109456199919805,3.511,3.319,3.571,44.59
44.433550799963996,3.531,3.339,3.41,44.59
44.63576030009426,3.541,3.349,3.33,44.62
44.73696419992484,3.561,3.369,3.17,44.65
44.83806600002572,3.581,3.39,3.012,44.59
44.93905419996008,3.601,3.41,2.856,44.49
45.040399600053206,3.621,3.43,2.701,44.38
45.14171519991942,3.641,3.45,2.548,44.29
45.34278340009041,3.662,3.471,2.396,44.26
45.478954900056124,3.682,3.491,2.245,44.27
45.69876480009407,3.703,3.512,2.096,44.35
45.8118571001105,3.713,3.522,2.022,44.4
45.931621900061145,3.724,3.533,1.949,44.41
46.133221900090575,3.744,3.554,1.803,44.48
46.25636100000702,3.765,3.574,1.651,44.53
46.380899500101805,3.775,3.585,1.571,44.55
46.59892029990442,3.796,3.605,1.404,44.59
46.705043900059536,3.816,3.625,1.226,44.62
46.82777460012585,3.835,3.644,1.039,44.66
47.0316314001102,3.855,3.664,0.842,44.7
47.1329856000375,3.874,3.683,0.635,44.74
47.23910310002975,3.893,3.702,0.417,44.78
47.34854419995099,3.912,3.721,0.19,44.82
47.47506169998087,3.931,3.739,-0.047,44.85
47.67685670009814,3.937,3.75,-0.24,44.89
47.77820740011521,3.933,3.737,-0.231,45.14
47.87920340010896,3.928,3.728,-0.224,44.28
47.999724300112575,3.924,3.722,-0.221,43.78
48.1175782000646,3.921,3.719,-0.221,43.48
48.238806100096554,3.92,3.719,-0.224,43.23
48.35797249991447,3.922,3.721,-0.229,43.01
48.47863360005431,3.925,3.725,-0.239,42.87
48.598262100014836,3.926,3.728,-0.24,42.82
48.69969270005822,3.926,3.73,-0.239,42.83
48.901253199903294,3.927,3.731,-0.238,42.82
49.00210459996015,3.926,3.73,-0.234,42.86
49.205052100121975,3.925,3.73,-0.224,42.92
49.30906690005213,3.924,3.731,-0.214,43.0
49.41002650000155,3.922,3.732,-0.195,43.08
49.51261220010929,3.921,3.733,-0.18,43.12
49.632675600005314,3.921,3.735,-0.163,43.19
49.752423299942166,3.921,3.737,-0.143,43.23
49.87127080000937,3.921,3.739,-0.121,43.3
49.98732600011863,3.922,3.742,-0.098,43.33
50.106385899940506,3.922,3.746,-0.072,43.37
50.22379700001329,3.923,3.75,-0.043,43.36
50.33321560011245,3.925,3.754,-0.013,43.38
50.536106799962,3.926,3.758,0.02,43.37
50.64282319997437,3.928,3.763,0.054,43.4
50.743985699955374,3.93,3.768,0.091,43.4
50.84679770004004,3.932,3.773,0.13,43.45
50.947721200063825,3.935,3.779,0.171,43.48
51.049167399993166,3.938,3.785,0.214,43.54
51.169002500129864,3.941,3.791,0.259,43.56
51.28686359990388,3.945,3.798,0.307,43.62
51.40982239996083,3.949,3.805,0.356,43.62
51.52660179999657,3.953,3.812,0.408,43.66
51.650830399943516,3.957,3.82,0.462,43.66
51.76926299999468,3.962,3.828,0.517,43.7
51.87543320003897,3.967,3.836,0.575,43.7
51.99436250003055,3.973,3.845,0.635,43.74
52.11505079991184,3.978,3.853,0.697,43.75
52.23157549998723,3.984,3.862,0.761,43.8
52.350128799909726,3.99,3.872,0.827,43.81
52.46976580005139,3.997,3.881,0.895,43.86
52.58675229991786,4.004,3.892,0.965,43.87
52.70279380003922,4.011,3.902,1.037,43.9
52.805316699901596,4.018,3.912,1.111,43.91
52.92412770004012,4.026,3.923,1.187,43.94
53.12600110005587,4.033,3.934,1.265,43.96
53.22737569990568,4.042,3.945,1.345,44.0
53.34872830007225,4.05,3.957,1.427,44.03
53.46728660003282,4.059,3.969,1.51,44.07
53.66890610009432,4.067,3.981,1.596,44.1
53.770224099978805,4.077,3.993,1.683,44.14
53.8878305000253,4.086,4.006,1.773,44.17
54.00635279994458,4.096,4.019,1.864,44.19
54.12895749998279,4.106,4.032,1.957,44.18
54.34278700011782,4.116,4.045,2.052,44.18
54.444235699949786,4.126,4.059,2.149,44.17
54.54732530005276,4.137,4.073,2.247,44.17
54.64831879991107,4.148,4.087,2.347,44.17
54.858668399974704,4.159,4.102,2.449,44.19
54.96010660007596,4.17,4.116,2.553,44.22
55.06313210004009,4.182,4.131,2.659,44.24
55.1683487999253,4.194,4.146,2.766,44.27
55.2957357999403,4.206,4.161,2.875,44.28
55.50040900008753,4.218,4.177,2.985,44.29
55.712069700006396,4.231,4.193,3.098,44.28
55.817504399921745,4.237,4.201,3.154,44.27
55.92190620000474,4.243,4.209,3.211,44.28
56.02987370011397,4.256,4.224,3.324,44.27
56.137556799920276,4.269,4.241,3.432,44.26
56.341305000009015,4.282,4.257,3.543,44.28
56.44445409998298,4.296,4.274,3.655,44.29
56.65715850004926,4.309,4.29,3.769,44.32
56.76539710001089,4.323,4.307,3.885,44.33
56.876470600022,4.338,4.325,4.002,44.35
56.98458170006052,4.352,4.343,4.12,44.35
57.09103089990094,4.367,4.361,4.24,44.36
57.20217190007679,4.382,4.379,4.361,44.35
57.316905699903145,4.398,4.398,4.484,44.35
57.42721200012602,4.414,4.417,4.608,44.36
57.536918400088325,4.43,4.436,4.734,44.36
57.64717010012828,4.446,4.455,4.861,44.37
57.85690120002255,4.463,4.475,4.99,44.38
57.965175200020894,4.479,4.494,5.12,44.4
58.069145699962974,4.496,4.514,5.251,44.41
58.1732548000291,4.513,4.534,5.384,44.43
58.27625930006616,4.53,4.554,5.518,44.44
58.383807900128886,4.547,4.575,5.653,44.45
58.48560269991867,4.565,4.595,5.79,44.45
58.58701379992999,4.583,4.616,5.928,44.47
58.68854600004852,4.601,4.637,6.067,44.46
58.79067440005019,4.619,4.658,6.207,44.48
58.914863399928436,4.646,4.69,6.42,44.49
59.03257609996945,4.665,4.712,6.564,44.51
59.15341780008748,4.683,4.733,6.708,44.51
59.273493899963796,4.712,4.766,6.927,44.52
59.388098099967465,4.731,4.788,7.074,44.54
59.608206199947745,4.779,4.844,7.447,44.55
59.71507339994423,4.799,4.866,7.598,44.56
59.81590829999186,4.799,4.866,7.598,44.56
59.919321900000796,4.818,4.889,7.749,44.57
60.02097070007585,4.848,4.923,7.979,44.6
60.121697399998084,4.868,4.946,8.132,44.59
60.24192890012637,4.898,4.981,8.365,44.62
60.44318590010516,4.929,5.016,8.599,44.65
60.544234399916604,4.96,5.051,8.836,44.65
60.74564479989931,4.991,5.086,9.074,44.65
60.84655070002191,5.023,5.122,9.313,44.66
61.04811410000548,5.054,5.158,9.554,44.69
61.14921219996177,5.086,5.194,9.796,44.7
61.27054830011912,5.118,5.23,10.04,44.71
61.39001480001025,5.14,5.255,10.203,44.74
61.591961099999025,5.153,5.285,10.397,45.14
61.6940260999836,5.163,5.298,10.501,41.15
61.815086599905044,5.196,5.312,10.646,25.79
61.916148100048304,5.194,5.303,10.694,9.63
62.03822170011699,5.204,5.285,10.723,-26.9
62.239991599926725,5.223,5.27,10.736,-60.9
62.340938000008464,5.244,5.247,10.738,-80.38
62.46154689998366,5.278,5.213,10.744,-94.2
62.57883029989898,5.281,5.198,10.736,-99.97
62.68845220003277,5.289,5.183,10.716,-167.08
62.89478420000523,5.304,5.173,10.679,121.46
62.998820800101385,5.303,5.171,10.655,117.04
63.10576550010592,5.29,5.174,10.631,104.56
63.20699410000816,5.291,5.181,10.595,86.35
63.31021300004795,5.291,5.184,10.573,77.9
63.411129700019956,5.284,5.183,10.554,83.74
63.61779440008104,5.287,5.183,10.519,95.48
63.71978950011544,5.284,5.182,10.497,98.17
63.82181250001304,5.278,5.174,10.485,96.25
63.92460409994237,5.271,5.162,10.473,92.6
64.0288154000882,5.256,5.153,10.463,89.71
64.14890579995699,5.243,5.146,10.454,88.84
64.35054160002619,5.229,5.136,10.445,85.97
64.45149590005167,5.217,5.129,10.44,82.64
64.55247689993121,5.201,5.123,10.435,79.75
64.65346079994924,5.186,5.115,10.432,75.66
64.75440980005078,5.171,5.106,10.429,70.56
64.95732200006023,5.148,5.09,10.425,62.22
65.05964140011929,5.123,5.071,10.423,54.78
65.1738072000444,5.103,5.058,10.423,50.94
65.2790449000895,5.083,5.044,10.423,48.02
65.40348990005441,5.061,5.028,10.424,45.87
65.60594670008868,5.037,5.012,10.425,44.52
65.81553929997608,5.012,4.996,10.427,43.59
66.02679389994591,4.987,4.979,10.429,42.67
66.1372044000309,4.961,4.962,10.428,41.39
66.24722500005737,4.934,4.946,10.428,40.15
66.35228250012733,4.908,4.929,10.428,39.21
66.5616039999295,4.881,4.912,10.429,38.8
66.66279430012219,4.854,4.895,10.43,38.79
66.77322049997747,4.827,4.879,10.431,39.13
66.89660060009919,4.8,4.863,10.433,39.51
67.02203710004687,4.773,4.847,10.434,39.84
67.14841670007445,4.746,4.831,10.436,39.95
67.27906080009416,4.72,4.815,10.438,39.95
67.38958170008846,4.694,4.8,10.44,39.77
67.4940110000316,4.667,4.785,10.443,39.57
67.616141699953,4.642,4.771,10.445,39.32
67.74362440011464,4.616,4.757,10.448,39.19
67.86492100008763,4.591,4.744,10.451,39.14
67.98451750003733,4.566,4.731,10.454,39.32
68.10678069991991,4.53,4.712,10.459,39.81
68.31573690008372,4.494,4.694,10.465,40.47
68.41704490012489,4.471,4.682,10.469,40.91
68.5179423999507,4.437,4.666,10.475,41.32
68.63388380012475,4.404,4.651,10.482,41.42
68.83596769999713,4.371,4.636,10.489,41.35
68.93706630007364,4.34,4.622,10.496,41.27
69.0380623000674,4.309,4.61,10.504,41.25
69.23989490000531,4.28,4.598,10.512,41.38
69.34623809996992,4.251,4.587,10.521,41.68
69.44702000007965,4.224,4.577,10.53,42.07
69.54795220005326,4.206,4.571,10.536,42.28
69.75476059992798,4.18,4.562,10.546,42.54
69.8570954001043,4.163,4.556,10.553,42.67
69.95814110012725,4.146,4.551,10.559,42.7
70.06182030006312,4.122,4.544,10.57,42.74
70.26311170007102,4.099,4.538,10.581,42.77
70.37158469995484,4.077,4.533,10.593,42.84
70.57695159991272,4.056,4.529,10.604,43.0
70.67854429990984,4.035,4.525,10.617,43.23
70.78230819990858,4.022,4.523,10.625,43.36
70.88686829991639,4.003,4.52,10.638,43.5
71.09264379995875,3.985,4.518,10.651,43.59
71.19536280003376,3.967,4.517,10.665,43.63
71.30077570001595,3.956,4.517,10.674,43.61
71.5057353999,3.93,4.518,10.698,43.73
71.60701490007341,3.93,4.518,10.698,43.73
71.70835310011171,3.916,4.519,10.713,43.83
71.8129052000586,3.902,4.521,10.728,43.98
72.01910079992376,3.889,4.523,10.744,44.13
72.12128309998661,3.876,4.527,10.76,44.21
72.23970549996011,3.865,4.531,10.776,44.22
72.44175010011531,3.854,4.535,10.792,44.23
72.54311649990268,3.844,4.54,10.809,44.25
72.64423680002801,3.838,4.544,10.821,44.25
72.76082760002464,3.829,4.551,10.838,44.31
72.96206640009768,3.821,4.557,10.856,44.44
73.06323159998283,3.813,4.565,10.874,44.58
73.18217199994251,3.807,4.573,10.893,44.65
73.38365949993022,3.8,4.581,10.911,44.69
73.48508789995685,3.795,4.59,10.93,44.72
73.60224279994145,3.79,4.6,10.95,44.72
73.7195941999089,3.786,4.61,10.969,44.7
73.92136989999563,3.783,4.621,10.989,44.69
74.0390558000654,3.78,4.633,11.009,44.74
74.15677050012164,3.778,4.644,11.029,44.84
74.26875980012119,3.777,4.657,11.05,44.93
74.38483510003425,3.776,4.67,11.071,44.99
74.58688520011492,3.775,4.683,11.091,45.05
74.68792970012873,3.776,4.697,11.113,45.11
74.80448579997756,3.777,4.711,11.134,45.13
75.0064824000001,3.778,4.726,11.156,45.12
75.10732730012387,3.78,4.741,11.178,45.14
75.20838649990037,3.783,4.757,11.2,45.21
75.41007230011746,3.786,4.773,11.222,45.28
75.51197319990024,3.788,4.784,11.237,45.28
75.63440009998158,3.791,4.795,11.252,45.33
75.83593860012479,3.794,4.807,11.267,45.31
75.93766229995526,3.797,4.818,11.282,45.33
