t_s,n_m,e_m,alt_m,yaw_deg
12.493417399935424,-1.028,-13.45,3.965,16.64
12.619600299978629,-1.028,-13.449,3.954,5.45
12.743857800029218,-1.029,-13.448,3.936,-14.6
12.86741860001348,-1.028,-13.449,3.918,-33.16
12.982762000057846,-1.028,-13.448,3.897,-161.28
13.108066499931738,-1.028,-13.446,3.87,161.89
13.233449199935421,-1.026,-13.443,3.836,144.43
13.359971600119025,-1.016,-13.441,3.794,131.92
13.564469800097868,-0.996,-13.441,3.747,124.5
13.689186400035396,-0.967,-13.442,3.695,120.03
13.824097800068557,-0.931,-13.447,3.641,116.87
13.934720800025389,-0.896,-13.452,3.59,114.08
14.039977499982342,-0.891,-13.452,3.555,102.08
14.168742600129917,-0.88,-13.455,3.521,89.35
14.295873200055212,-0.895,-13.471,3.491,81.42
14.422067899955437,-0.926,-13.497,3.464,89.69
14.548820500029251,-0.957,-13.525,3.435,96.83
14.664203700143844,-0.988,-13.555,3.405,102.26
14.771163700148463,-1.02,-13.586,3.377,105.92
14.895786700071767,-1.052,-13.618,3.351,107.77
15.024596000090241,-1.085,-13.648,3.329,107.95
15.146418299991637,-1.119,-13.678,3.309,106.76
15.408609400037676,-1.153,-13.706,3.29,104.96
15.537420799955726,-1.187,-13.732,3.273,103.14
15.669611300108954,-1.221,-13.758,3.257,101.87
15.796245699981228,-1.255,-13.783,3.242,101.5
15.932847799966112,-1.288,-13.809,3.228,102.07
16.040032699937,-1.32,-13.834,3.216,103.32
16.15049670008011,-1.351,-13.86,3.204,104.78
16.363244200125337,-1.382,-13.887,3.193,105.91
16.47325409995392,-1.412,-13.913,3.183,106.31
16.582879800116643,-1.442,-13.939,3.174,105.86
16.694249199936166,-1.472,-13.965,3.166,104.81
16.80026450008154,-1.501,-13.991,3.159,103.58
16.910179200116545,-1.53,-14.017,3.153,102.41
17.036289300071076,-1.559,-14.042,3.147,101.53
17.166070900158957,-1.588,-14.068,3.142,101.0
17.29693070007488,-1.617,-14.093,3.138,100.92
17.42483470006846,-1.645,-14.119,3.134,101.2
17.547275700140744,-1.673,-14.144,3.131,101.78
17.761335300048813,-1.701,-14.17,3.129,102.36
17.867772300029173,-1.728,-14.195,3.128,102.77
17.973446800140664,-1.755,-14.221,3.127,102.85
18.08123330003582,-1.782,-14.246,3.127,102.68
18.19510420016013,-1.808,-14.271,3.128,102.27
18.3036658000201,-1.834,-14.296,3.129,101.82
18.411374800140038,-1.86,-14.321,3.131,101.33
18.5217399999965,-1.886,-14.346,3.133,100.99
18.651523200096563,-1.912,-14.371,3.137,100.8
18.776542500127107,-1.937,-14.395,3.141,100.85
18.91571700014174,-1.962,-14.42,3.145,101.04
19.16802139999345,-1.987,-14.444,3.15,101.38
19.314857500139624,-2.012,-14.468,3.156,101.67
19.442906399955973,-2.037,-14.492,3.163,101.92
19.56855299999006,-2.061,-14.517,3.17,101.95
19.694697000086308,-2.085,-14.54,3.178,101.86
19.80008119996637,-2.109,-14.564,3.187,101.62
19.92367019993253,-2.133,-14.588,3.196,101.39
20.12557530007325,-2.156,-14.611,3.206,101.2
20.226662300061435,-2.179,-14.635,3.216,101.18
20.328769400017336,-2.202,-14.658,3.228,101.26
20.435567300068215,-2.225,-14.681,3.239,101.47
20.546873500104994,-2.248,-14.704,3.252,101.64
20.659372500143945,-2.27,-14.727,3.265,101.8
20.789464300032705,-2.292,-14.75,3.279,101.82
20.91483370005153,-2.315,-14.773,3.293,101.8
21.03926740004681,-2.336,-14.795,3.308,101.68
21.163885799935088,-2.358,-14.818,3.324,101.58
21.28592379996553,-2.379,-14.84,3.341,101.44
21.402744099963456,-2.401,-14.862,3.358,101.39
21.514507400104776,-2.422,-14.884,3.375,101.37
21.747905800119042,-2.443,-14.906,3.394,101.43
21.85722879995592,-2.453,-14.917,3.403,101.46
21.981339999940246,-2.463,-14.928,3.413,101.51
22.189815999940038,-2.484,-14.95,3.432,101.6
22.32497030007653,-2.504,-14.971,3.45,101.63
22.535256100120023,-2.524,-14.993,3.458,101.68
22.641644099960104,-2.544,-15.014,3.456,101.72
22.765649100067094,-2.563,-15.036,3.445,101.77
22.889139800099656,-2.583,-15.057,3.423,101.82
23.012251800158992,-2.602,-15.078,3.391,101.86
23.134507700102404,-2.621,-15.099,3.349,101.91
23.2578125,-2.64,-15.12,3.297,101.96
23.372096000006422,-2.659,-15.14,3.235,102.01
23.47866900009103,-2.677,-15.161,3.162,102.06
23.583683700067922,-2.696,-15.181,3.08,102.11
23.68845469993539,-2.714,-15.202,2.988,102.16
23.792673600139096,-2.732,-15.222,2.886,102.21
24.008850699989125,-2.759,-15.252,2.714,102.28
24.116555799962953,-2.777,-15.272,2.587,102.32
24.22556530009024,-2.794,-15.292,2.457,102.37
24.33807580010034,-2.812,-15.312,2.328,102.35
24.44489000015892,-2.829,-15.331,2.198,102.36
24.552172499941662,-2.847,-15.351,2.068,102.33
24.65852649998851,-2.864,-15.37,1.937,102.33
24.783192000119016,-2.881,-15.389,1.805,102.29
24.909759199945256,-2.898,-15.408,1.674,102.3
25.036208800040185,-2.915,-15.427,1.541,102.28
25.16290930006653,-2.931,-15.446,1.408,102.31
25.264614599989727,-2.948,-15.465,1.274,102.3
25.39893060014583,-2.948,-15.465,1.274,102.3
25.538152599940076,-2.964,-15.484,1.141,102.34
25.686319099972025,-2.98,-15.502,1.009,102.33
25.899603500030935,-2.996,-15.521,0.877,102.34
26.101751999929547,-3.012,-15.539,0.746,102.31
26.231253100093454,-3.028,-15.557,0.615,102.32
26.367146900156513,-3.044,-15.575,0.485,102.29
26.495688500115648,-3.059,-15.593,0.356,102.31
26.609562400029972,-3.074,-15.611,0.228,102.28
26.81786930002272,-3.09,-15.629,0.1,102.3
26.925512100104243,-3.105,-15.647,-0.027,102.29
27.032594399992377,-3.12,-15.664,-0.153,102.3
27.154971500160173,-3.134,-15.671,-0.226,102.28
27.28000249993056,-3.143,-15.666,-0.216,101.05
27.40385719994083,-3.154,-15.662,-0.204,100.16
27.60600270004943,-3.167,-15.658,-0.19,99.94
27.726807600120082,-3.18,-15.653,-0.175,100.28
27.848528899950907,-3.196,-15.649,-0.159,101.08
27.96647660015151,-3.211,-15.645,-0.142,102.02
28.071433500153944,-3.227,-15.64,-0.125,102.89
28.174394299974665,-3.242,-15.636,-0.106,103.47
28.27853300003335,-3.256,-15.632,-0.087,103.71
28.38218710012734,-3.276,-15.625,-0.056,103.35
28.489825299941003,-3.288,-15.62,-0.035,102.76
28.597002899972722,-3.3,-15.616,-0.013,102.16
28.722641699947417,-3.31,-15.611,0.01,101.62
28.84915230004117,-3.32,-15.607,0.033,101.34
28.97228530002758,-3.329,-15.603,0.057,101.31
29.095313700148836,-3.338,-15.598,0.083,101.57
29.221455600112677,-3.351,-15.592,0.122,102.18
29.43698580004275,-3.36,-15.588,0.149,102.57
29.550454600015655,-3.368,-15.583,0.177,102.84
29.660613000160083,-3.377,-15.579,0.206,102.9
29.76928440015763,-3.385,-15.575,0.235,102.79
29.876341900089756,-3.393,-15.571,0.265,102.53
29.982735000085086,-3.4,-15.566,0.296,102.24
30.109630800085142,-3.408,-15.562,0.328,101.92
30.234026400139555,-3.415,-15.558,0.36,101.72
30.36042709997855,-3.422,-15.554,0.394,101.62
30.48567089997232,-3.429,-15.55,0.428,101.68
30.612141099991277,-3.436,-15.546,0.462,101.83
30.719492600066587,-3.443,-15.542,0.498,102.07
30.82319479994476,-3.45,-15.538,0.534,102.26
30.947616199962795,-3.457,-15.534,0.57,102.42
31.076134100090712,-3.463,-15.53,0.608,102.47
31.20745060010813,-3.47,-15.526,0.646,102.48
31.330626900075004,-3.476,-15.522,0.685,102.39
31.453673199983314,-3.482,-15.518,0.725,102.3
31.568909600144252,-3.489,-15.514,0.765,102.17
31.80688580009155,-3.495,-15.51,0.806,102.11
31.94740659999661,-3.501,-15.507,0.848,102.05
32.08746420009993,-3.507,-15.503,0.891,102.08
32.21228089998476,-3.513,-15.499,0.934,102.11
32.335968900006264,-3.519,-15.496,0.978,102.21
32.538145900005475,-3.527,-15.49,1.045,102.32
32.63965200004168,-3.536,-15.485,1.113,102.4
32.841993200127035,-3.545,-15.479,1.183,102.47
32.9462081999518,-3.55,-15.476,1.231,102.48
33.053599999984726,-3.558,-15.47,1.303,102.44
33.16352130006999,-3.564,-15.467,1.352,102.42
33.28678830014542,-3.572,-15.462,1.427,102.36
33.49111620010808,-3.58,-15.456,1.504,102.32
33.592431999975815,-3.585,-15.453,1.555,102.35
33.69430280011147,-3.593,-15.448,1.634,102.38
33.89773149997927,-3.601,-15.443,1.714,102.4
34.00202200002968,-3.606,-15.44,1.769,102.44
34.10627170000225,-3.611,-15.436,1.824,102.44
34.21064159995876,-3.618,-15.431,1.907,102.42
34.418731400044635,-3.625,-15.426,1.992,102.41
34.52466000011191,-3.63,-15.423,2.05,102.39
34.629469100153074,-3.637,-15.418,2.137,102.37
34.73848990001716,-3.644,-15.414,2.226,102.38
34.84626909997314,-3.649,-15.41,2.286,102.37
35.06218020012602,-3.656,-15.406,2.378,102.35
35.17117889993824,-3.66,-15.403,2.44,102.37
35.28877620003186,-3.665,-15.4,2.502,102.35
35.393956900108606,-3.669,-15.396,2.565,102.38
35.502037400146946,-3.673,-15.393,2.629,102.36
35.628210599999875,-3.678,-15.39,2.693,102.38
35.76062109996565,-3.682,-15.387,2.758,102.37
35.884049999993294,-3.686,-15.384,2.824,102.4
36.009497500024736,-3.69,-15.381,2.89,102.38
36.125451900064945,-3.695,-15.378,2.957,102.41
36.23088030004874,-3.699,-15.375,3.024,102.39
36.33903190004639,-3.703,-15.372,3.092,102.41
36.447119700023904,-3.707,-15.37,3.161,102.39
36.552766900043935,-3.711,-15.367,3.231,102.4
36.660318200010806,-3.717,-15.362,3.336,102.4
36.76727179996669,-3.721,-15.36,3.407,102.4
36.97577100014314,-3.727,-15.355,3.515,102.43
37.08292880002409,-3.732,-15.351,3.625,102.46
37.19027550006285,-3.736,-15.348,3.698,102.44
37.39850579993799,-3.745,-15.341,3.885,102.43
37.506347300019115,-3.745,-15.341,3.885,102.43
37.612886199960485,-3.749,-15.339,3.961,102.43
37.7182076999452,-3.753,-15.336,4.038,102.42
37.826295900158584,-3.758,-15.332,4.154,102.41
37.93219209997915,-3.761,-15.329,4.232,102.43
38.036719399970025,-3.767,-15.325,4.351,102.43
38.144674400100484,-3.77,-15.323,4.43,102.44
38.35247060004622,-3.775,-15.319,4.551,102.47
38.45839620009065,-3.778,-15.316,4.633,102.45
38.56330680008978,-3.782,-15.313,4.715,102.48
38.66979910014197,-3.786,-15.31,4.839,102.47
38.774213399970904,-3.79,-15.307,4.923,102.45
38.983155800029635,-3.795,-15.303,5.05,102.45
39.08850500010885,-3.798,-15.301,5.135,102.43
39.19410250009969,-3.802,-15.297,5.264,102.43
39.29868769994937,-3.805,-15.295,5.351,102.44
39.42232499993406,-3.81,-15.291,5.483,102.44
39.624626900069416,-3.814,-15.287,5.616,102.45
39.75043120002374,-3.818,-15.284,5.75,102.48
39.87805339996703,-3.821,-15.281,5.841,102.47
40.00320479995571,-3.824,-15.279,5.932,102.48
40.128584400052205,-3.827,-15.276,6.024,102.46
40.2344776999671,-3.829,-15.274,6.116,102.46
40.3383345999755,-3.832,-15.272,6.209,102.45
40.45996480016038,-3.836,-15.268,6.35,102.43
40.56107380008325,-3.839,-15.266,6.445,102.45
40.68425410008058,-3.842,-15.262,6.588,102.43
40.88611480011605,-3.846,-15.259,6.733,102.43
41.0089072000701,-3.85,-15.256,6.879,102.46
41.13142400002107,-3.854,-15.252,7.026,102.48
41.256597500061616,-3.857,-15.249,7.175,102.48
41.38606799999252,-3.86,-15.247,7.275,102.47
41.492517800070345,-3.862,-15.244,7.376,102.47
41.7062145001255,-3.864,-15.242,7.478,102.45
41.83899870002642,-3.866,-15.24,7.58,102.46
41.940550700062886,-3.868,-15.239,7.631,102.46
42.07202780013904,-3.87,-15.237,7.734,102.44
42.19775120005943,-3.872,-15.235,7.838,102.46
42.32780780014582,-3.874,-15.232,7.942,102.44
42.44980589998886,-3.877,-15.23,8.047,102.46
42.557886800030246,-3.879,-15.228,8.153,102.44
42.66307809995487,-3.881,-15.226,8.259,102.46
42.77005470008589,-3.883,-15.224,8.366,102.45
42.87555610015988,-3.885,-15.222,8.474,102.47
42.98217900004238,-3.887,-15.22,8.582,102.47
43.108953800052404,-3.889,-15.218,8.691,102.49
43.31098710000515,-3.892,-15.215,8.856,102.5
43.41263239993714,-3.894,-15.213,8.966,102.47
43.514318000059575,-3.896,-15.211,9.077,102.48
43.61575490003452,-3.898,-15.209,9.189,102.45
43.73839580011554,-3.901,-15.206,9.358,102.45
43.86611280008219,-3.902,-15.204,9.472,102.44
43.99102670000866,-3.905,-15.202,9.586,102.44
44.12062279996462,-3.906,-15.2,9.7,102.43
44.2357851001434,-3.908,-15.198,9.816,102.43
44.342356600100175,-3.91,-15.196,9.932,102.43
44.449207100085914,-3.912,-15.194,10.048,102.43
44.555002900073305,-3.913,-15.192,10.166,102.45
44.76457790005952,-3.916,-15.189,10.343,102.45
44.86758089996874,-3.918,-15.187,10.462,102.48
44.96904899994843,-3.92,-15.184,10.641,102.48
45.17930359998718,-3.923,-15.181,10.823,102.45
45.29842150001787,-3.925,-15.178,11.005,102.44
45.413929800037295,-3.927,-15.176,11.127,102.44
45.6282463001553,-3.928,-15.174,11.251,102.42
45.73506820015609,-3.93,-15.172,11.374,102.43
45.83917980012484,-3.931,-15.171,11.499,102.41
45.944950300036,-3.933,-15.169,11.624,102.43
46.05172990006395,-3.935,-15.166,11.813,102.43
46.15370319993235,-3.937,-15.164,11.939,102.44
46.36246920004487,-3.939,-15.161,12.131,102.46
46.464923799969256,-3.941,-15.159,12.323,102.45
46.569698800100014,-3.942,-15.157,12.453,102.46
46.775747400010005,-3.944,-15.154,12.648,102.47
46.87877000006847,-3.946,-15.151,12.844,102.45
46.99931610003114,-3.948,-15.149,13.042,102.43
47.201563300099224,-3.95,-15.146,13.242,102.43
47.302780400030315,-3.952,-15.143,13.443,102.43
47.42859350005165,-3.954,-15.14,13.645,102.41
47.54922000016086,-3.955,-15.139,13.781,102.41
47.6708833000157,-3.957,-15.136,13.986,102.42
47.87229670002125,-3.959,-15.133,14.192,102.43
47.9898145000916,-3.961,-15.131,14.399,102.44
48.112919700099155,-3.962,-15.129,14.539,102.35
48.22145149996504,-3.963,-15.126,14.752,99.54
48.43314560013823,-3.965,-15.124,14.969,92.77
48.537451500073075,-3.967,-15.12,15.188,83.04
48.64456679997966,-3.968,-15.118,15.333,75.88
48.768740500090644,-3.97,-15.114,15.552,66.15
48.89507049997337,-3.971,-15.111,15.698,61.14
49.018694299971685,-3.972,-15.108,15.92,56.07
49.14328459999524,-3.973,-15.105,16.068,54.08
49.27232099999674,-3.974,-15.103,16.217,53.0
49.38362929993309,-3.974,-15.102,16.368,52.97
49.48780889995396,-3.974,-15.1,16.519,53.89
49.593477400019765,-3.973,-15.099,16.671,55.29
49.70186899998225,-3.972,-15.097,16.822,56.77
49.91346239997074,-3.968,-15.094,17.05,58.32
50.017076699994504,-3.962,-15.087,17.278,58.49
50.11822380009107,-3.952,-15.078,17.507,57.41
50.328045800095424,-3.939,-15.067,17.735,55.64
50.430089300032705,-3.922,-15.052,17.963,53.85
50.55212480016053,-3.902,-15.035,18.191,52.56
50.75419580005109,-3.88,-15.015,18.418,51.99
50.85558900004253,-3.854,-14.994,18.646,52.05
50.95671480009332,-3.835,-14.979,18.797,52.28
51.07809210009873,-3.805,-14.955,19.024,52.73
51.279305200092494,-3.772,-14.928,19.25,53.07
51.40491920011118,-3.737,-14.9,19.475,53.14
51.53456620010547,-3.712,-14.88,19.625,53.03
51.66714160004631,-3.686,-14.859,19.775,52.84
51.88958190008998,-3.659,-14.838,19.925,52.56
52.0126629001461,-3.631,-14.815,20.074,52.28
52.14081580005586,-3.602,-14.791,20.223,52.0
52.26614199997857,-3.572,-14.767,20.371,51.82
52.39329580008052,-3.54,-14.742,20.52,51.67
52.51638559997082,-3.508,-14.716,20.668,51.62
52.644753500120714,-3.475,-14.689,20.815,51.58
52.770933100022376,-3.44,-14.662,20.962,51.61
52.89644629997201,-3.405,-14.633,21.109,51.61
53.02125949994661,-3.368,-14.604,21.255,51.65
53.14248390006833,-3.331,-14.575,21.402,51.62
53.2482231000904,-3.293,-14.544,21.547,51.6
53.35401160013862,-3.254,-14.513,21.692,51.52
53.46201899996959,-3.214,-14.48,21.837,51.44
53.57046780013479,-3.173,-14.448,21.981,51.31
53.6778379001189,-3.131,-14.414,22.125,51.19
53.88531469996087,-3.089,-14.38,22.269,51.05
53.989079900085926,-3.045,-14.345,22.411,50.94
54.096416800050065,-2.978,-14.291,22.625,50.8
54.22158130002208,-2.933,-14.254,22.766,50.72
54.346653199987486,-2.886,-14.217,22.907,50.68
54.4748949999921,-2.839,-14.179,23.048,50.62
54.59647099999711,-2.791,-14.14,23.188,50.6
54.71636600000784,-2.742,-14.101,23.327,50.55
54.82162720011547,-2.692,-14.061,23.466,50.53
54.92836369993165,-2.642,-14.02,23.605,50.47
55.03216770011932,-2.591,-13.979,23.742,50.44
55.156267600134015,-2.539,-13.937,23.88,50.38
55.35803320002742,-2.46,-13.873,24.084,50.3
55.57723299995996,-2.406,-13.83,24.22,50.24
55.68500500009395,-2.352,-13.786,24.355,50.19
55.8102945999708,-2.297,-13.741,24.489,50.13
55.93807020015083,-2.242,-13.696,24.623,50.07
56.06391320005059,-2.186,-13.651,24.756,50.02
56.185835000127554,-2.129,-13.604,24.888,49.97
56.30966540006921,-2.071,-13.558,25.02,49.93
56.43878800002858,-2.014,-13.511,25.151,49.88
56.6438005999662,-1.955,-13.463,25.281,49.84
56.76573680015281,-1.896,-13.415,25.411,49.79
56.88881410006434,-1.836,-13.366,25.54,49.75
57.013475000159815,-1.776,-13.317,25.667,49.68
57.1555300001055,-1.715,-13.267,25.795,49.62
57.28000060003251,-1.654,-13.217,25.921,49.54
57.405781200155616,-1.592,-13.166,26.047,49.48
57.53049420006573,-1.529,-13.115,26.172,49.4
57.65121809998527,-1.466,-13.063,26.295,49.35
57.75679449993186,-1.403,-13.012,26.419,49.28
57.85764680011198,-1.339,-12.959,26.541,49.25
57.98000570014119,-1.275,-12.906,26.663,49.2
58.09952570009045,-1.21,-12.853,26.783,49.2
58.30147760012187,-1.112,-12.773,26.963,49.16
58.42256289999932,-1.013,-12.691,27.14,49.13
58.54834700003266,-0.947,-12.636,27.257,49.13
58.67164610000327,-0.88,-12.581,27.374,49.08
58.78882519993931,-0.745,-12.47,27.604,48.99
58.89485089993104,-0.677,-12.413,27.717,48.96
58.99941170006059,-0.677,-12.413,27.717,48.96
59.105080200126395,-0.574,-12.328,27.886,48.87
59.20778509997763,-0.506,-12.271,27.997,48.83
59.311859800014645,-0.401,-12.185,28.162,48.8
59.51647330005653,-0.297,-12.098,28.325,48.77
59.6221543001011,-0.191,-12.011,28.486,48.77
59.74383149994537,-0.085,-11.922,28.644,48.79
59.945052600000054,0.021,-11.833,28.8,48.8
60.0462999001611,0.129,-11.744,28.954,48.79
60.167507300153375,0.237,-11.654,29.106,48.77
60.28860570001416,0.345,-11.564,29.255,48.75
60.49019700009376,0.454,-11.472,29.402,48.72
60.59158250014298,0.527,-11.411,29.498,48.69
60.71380460006185,0.637,-11.32,29.641,48.65
60.834570799954236,0.747,-11.227,29.782,48.64
60.954764400143176,0.858,-11.134,29.919,48.63
61.1680332000833,0.969,-11.041,30.054,48.61
61.269664800027385,1.08,-10.948,30.187,48.6
61.37082180008292,1.192,-10.854,30.317,48.6
61.58517860015854,1.304,-10.759,30.444,48.59
61.70111030014232,1.379,-10.696,30.528,48.56
61.8254666000139,1.454,-10.633,30.61,48.56
61.94954350008629,1.529,-10.57,30.691,48.53
62.076029000105336,1.604,-10.506,30.77,48.52
62.20243710000068,1.68,-10.443,30.849,48.49
62.31621830002405,1.755,-10.379,30.926,48.48
62.42328019998968,1.831,-10.315,31.002,48.44
62.5250556000974,1.907,-10.251,31.077,48.44
62.63528529996984,1.982,-10.187,31.15,48.4
62.756298300111666,2.058,-10.123,31.223,48.4
62.87790850014426,2.134,-10.059,31.294,48.36
63.00131279998459,2.21,-9.995,31.363,48.36
63.12516769999638,2.286,-9.93,31.432,48.33
63.249636800028384,2.362,-9.866,31.499,48.32
63.35790860000998,2.438,-9.801,31.565,48.29
63.46216410002671,2.514,-9.737,31.629,48.28
63.56946899998002,2.591,-9.672,31.693,48.25
63.67860310012475,2.667,-9.608,31.755,48.25
63.78140870016068,2.743,-9.543,31.815,48.22
63.884839500067756,2.819,-9.478,31.874,48.21
64.00848820013925,2.896,-9.414,31.932,48.18
64.13315939996392,2.972,-9.349,31.989,48.16
64.25727090006694,3.048,-9.284,32.044,48.13
64.38262269995175,3.124,-9.219,32.098,48.11
64.50568259996362,3.201,-9.154,32.151,48.08
64.61078520002775,3.315,-9.057,32.227,48.03
64.82608800008893,3.429,-8.96,32.301,48.01
64.93371780007146,3.543,-8.862,32.371,47.98
65.03841920010746,3.619,-8.798,32.416,47.94
65.1634430999402,3.695,-8.733,32.46,47.94
65.36853899993002,3.771,-8.668,32.502,47.92
65.49798780004494,3.847,-8.603,32.543,47.94
65.62823970010504,3.885,-8.571,32.563,47.93
65.7627415000461,3.961,-8.506,32.601,47.94
65.88729829993099,4.037,-8.441,32.639,47.95
66.01216459996067,4.112,-8.376,32.675,47.96
66.140485299984,4.188,-8.312,32.709,47.96
66.26578380004503,4.264,-8.247,32.742,47.96
66.38734970008954,4.339,-8.183,32.774,47.95
66.600346500054,4.414,-8.118,32.804,47.95
66.71462199999951,4.489,-8.054,32.833,47.93
66.84061820013449,4.565,-7.989,32.86,47.94
67.04294520011172,4.64,-7.925,32.886,47.93
67.14498670003377,4.715,-7.861,32.91,47.94
67.36920420010574,4.79,-7.797,32.933,47.94
67.4991113001015,4.865,-7.732,32.955,47.95
67.63090240000747,4.902,-7.7,32.965,47.95
67.83477660012431,4.976,-7.636,32.984,47.95
67.96647360012867,5.051,-7.572,33.002,47.95
68.0945192000363,5.125,-7.509,33.018,47.94
68.3052769000642,5.199,-7.445,33.033,47.95
68.41898660012521,5.274,-7.381,33.046,47.94
68.64783070003614,5.347,-7.317,33.058,47.94
68.76574490009807,5.421,-7.254,33.069,47.93
68.89028010005131,5.495,-7.191,33.078,47.93
69.09258499997668,5.569,-7.127,33.085,47.93
69.1981774000451,5.642,-7.064,33.091,47.93
69.41485509998165,5.715,-7.001,33.096,47.92
69.5345334999729,5.788,-6.938,33.099,47.92
69.64897680003196,5.862,-6.875,33.1,47.91
69.78577390010469,5.934,-6.812,33.1,47.9
69.92253919993527,6.007,-6.75,33.099,47.9
70.05081390007399,6.079,-6.687,33.096,47.89
70.27242029993795,6.152,-6.625,33.092,47.89
